date,s07,prior,together
2016-02-26,540.0,305.0,845.0
2016-02-29,-435.0,-280.0,-715.0
2016-03-01,995.0,0.0,995.0
2016-03-02,220.0,-140.0,80.0
2016-03-03,405.0,0.0,405.0
2016-03-04,-235.0,-165.0,-400.0
2016-03-07,160.0,0.0,160.0
2016-03-08,-485.0,-135.0,-620.0
2016-03-09,-170.0,-75.0,-245.0
2016-03-11,-335.0,150.0,-185.0
2016-03-14,350.0,110.0,460.0
2016-03-15,-235.0,-65.0,-300.0
2016-03-16,355.0,45.0,400.0
2016-03-17,40.0,-190.0,-150.0
2016-03-18,55.0,-120.0,-65.0
2016-03-21,175.0,55.0,230.0
2016-03-22,555.0,-75.0,480.0
2016-03-23,380.0,0.0,380.0
2016-03-24,-445.0,-90.0,-535.0
2016-03-28,105.0,-70.0,35.0
2016-03-29,-540.0,140.0,-400.0
2016-03-30,135.0,35.0,170.0
2016-03-31,150.0,0.0,150.0
2016-04-01,1040.0,-70.0,970.0
2016-04-04,265.0,0.0,265.0
2016-04-05,75.0,150.0,225.0
2016-04-06,645.0,310.0,955.0
2016-04-07,595.0,-120.0,475.0
2016-04-08,365.0,-75.0,290.0
2016-04-11,140.0,-145.0,-5.0
2016-04-12,-415.0,-190.0,-605.0
2016-04-13,375.0,-85.0,290.0
2016-04-14,-30.0,-80.0,-110.0
2016-04-15,55.0,-35.0,20.0
2016-04-18,445.0,0.0,445.0
2016-04-19,495.0,-70.0,425.0
2016-04-20,-460.0,0.0,-460.0
2016-04-21,-250.0,-90.0,-340.0
2016-04-22,-780.0,0.0,-780.0
2016-04-25,-85.0,135.0,50.0
2016-04-26,430.0,0.0,430.0
2016-04-27,-240.0,-80.0,-320.0
2016-04-28,510.0,-65.0,445.0
2016-04-29,785.0,-120.0,665.0
2016-05-02,-145.0,0.0,-145.0
2016-05-03,-460.0,180.0,-280.0
2016-05-04,-270.0,-155.0,-425.0
2016-05-05,55.0,60.0,115.0
2016-05-06,55.0,180.0,235.0
2016-05-09,85.0,170.0,255.0
2016-05-10,390.0,0.0,390.0
2016-05-11,-145.0,-85.0,-230.0
2016-05-12,895.0,205.0,1100.0
2016-05-13,245.0,0.0,245.0
2016-05-16,665.0,0.0,665.0
2016-05-17,-410.0,-130.0,-540.0
2016-05-18,515.0,20.0,535.0
2016-05-19,-600.0,130.0,-470.0
2016-05-20,685.0,-140.0,545.0
2016-05-23,20.0,0.0,20.0
2016-05-24,-1005.0,-85.0,-1090.0
2016-05-25,75.0,0.0,75.0
2016-05-26,10.0,35.0,45.0
2016-05-27,285.0,0.0,285.0
2016-05-31,-50.0,0.0,-50.0
2016-06-01,-280.0,0.0,-280.0
2016-06-02,-120.0,165.0,45.0
2016-06-03,-335.0,205.0,-130.0
2016-06-06,-275.0,230.0,-45.0
2016-06-07,-55.0,0.0,-55.0
2016-06-08,50.0,5.0,55.0
2016-06-10,-25.0,-70.0,-95.0
2016-06-13,70.0,85.0,155.0
2016-06-14,-670.0,-115.0,-785.0
2016-06-15,-260.0,0.0,-260.0
2016-06-16,165.0,-90.0,75.0
2016-06-17,785.0,-135.0,650.0
2016-06-20,260.0,95.0,355.0
2016-06-21,-160.0,0.0,-160.0
2016-06-22,285.0,-70.0,215.0
2016-06-23,-310.0,55.0,-255.0
2016-06-24,450.0,-150.0,300.0
2016-06-27,850.0,-200.0,650.0
2016-06-28,75.0,-80.0,-5.0
2016-06-29,505.0,0.0,505.0
2016-06-30,-485.0,-85.0,-570.0
2016-07-01,590.0,-50.0,540.0
2016-07-05,-340.0,105.0,-235.0
2016-07-06,690.0,250.0,940.0
2016-07-07,-125.0,0.0,-125.0
2016-07-08,-790.0,-90.0,-880.0
2016-07-11,260.0,-105.0,155.0
2016-07-12,-35.0,115.0,80.0
2016-07-13,115.0,0.0,115.0
2016-07-14,0.0,-135.0,-135.0
2016-07-15,-310.0,-50.0,-360.0
2016-07-18,-585.0,0.0,-585.0
2016-07-19,40.0,-40.0,0.0
2016-07-20,-670.0,-45.0,-715.0
2016-07-21,-20.0,0.0,-20.0
2016-07-22,-290.0,10.0,-280.0
2016-07-25,-155.0,0.0,-155.0
2016-07-26,-205.0,-55.0,-260.0
2016-07-27,130.0,-85.0,45.0
2016-07-28,-225.0,-180.0,-405.0
2016-07-29,35.0,0.0,35.0
2016-08-01,-635.0,-120.0,-755.0
2016-08-02,-790.0,0.0,-790.0
2016-08-03,110.0,-65.0,45.0
2016-08-04,-240.0,-80.0,-320.0
2016-08-05,-650.0,-70.0,-720.0
2016-08-08,-255.0,0.0,-255.0
2016-08-09,285.0,0.0,285.0
2016-08-10,445.0,-120.0,325.0
2016-08-11,-70.0,0.0,-70.0
2016-08-12,-170.0,-50.0,-220.0
2016-08-15,-505.0,0.0,-505.0
2016-08-16,80.0,0.0,80.0
2016-08-17,325.0,-70.0,255.0
2016-08-18,35.0,100.0,135.0
2016-08-19,-450.0,-80.0,-530.0
2016-08-22,55.0,180.0,235.0
2016-08-23,-75.0,0.0,-75.0
2016-08-24,90.0,-60.0,30.0
2016-08-25,315.0,-90.0,225.0
2016-08-26,440.0,-55.0,385.0
2016-08-29,-60.0,0.0,-60.0
2016-08-30,-405.0,305.0,-100.0
2016-08-31,-105.0,-55.0,-160.0
2016-09-01,-430.0,-40.0,-470.0
2016-09-02,-115.0,70.0,-45.0
2016-09-06,-215.0,0.0,-215.0
2016-09-07,100.0,0.0,100.0
2016-09-09,-365.0,0.0,-365.0
2016-09-12,895.0,-100.0,795.0
2016-09-13,-670.0,-235.0,-905.0
2016-09-14,510.0,-95.0,415.0
2016-09-15,-1155.0,0.0,-1155.0
2016-09-16,145.0,215.0,360.0
2016-09-19,-240.0,50.0,-190.0
2016-09-20,20.0,220.0,240.0
2016-09-21,250.0,-75.0,175.0
2016-09-22,25.0,135.0,160.0
2016-09-23,30.0,100.0,130.0
2016-09-26,115.0,0.0,115.0
2016-09-27,-740.0,-140.0,-880.0
2016-09-28,-415.0,-85.0,-500.0
2016-09-29,-355.0,-165.0,-520.0
2016-09-30,360.0,-50.0,310.0
2016-10-03,-15.0,170.0,155.0
2016-10-04,-260.0,0.0,-260.0
2016-10-05,220.0,0.0,220.0
2016-10-06,130.0,15.0,145.0
2016-10-07,255.0,35.0,290.0
2016-10-10,205.0,0.0,205.0
2016-10-11,915.0,-80.0,835.0
2016-10-12,-95.0,135.0,40.0
2016-10-13,15.0,90.0,105.0
2016-10-14,-345.0,-145.0,-490.0
2016-10-17,-110.0,-105.0,-215.0
2016-10-18,-40.0,75.0,35.0
2016-10-19,-15.0,0.0,-15.0
2016-10-20,170.0,-165.0,5.0
2016-10-21,-210.0,-65.0,-275.0
2016-10-24,290.0,0.0,290.0
2016-10-25,130.0,0.0,130.0
2016-10-26,-365.0,-75.0,-440.0
2016-10-27,480.0,-100.0,380.0
2016-10-28,-595.0,-50.0,-645.0
2016-10-31,10.0,-125.0,-115.0
2016-11-01,380.0,0.0,380.0
2016-11-02,-15.0,0.0,-15.0
2016-11-03,-245.0,-75.0,-320.0
2016-11-04,-565.0,0.0,-565.0
2016-11-07,-825.0,0.0,-825.0
2016-11-08,-490.0,-85.0,-575.0
2016-11-09,555.0,-440.0,115.0
2016-11-10,2055.0,0.0,2055.0
2016-11-11,-75.0,0.0,-75.0
2016-11-14,740.0,90.0,830.0
2016-11-15,-595.0,0.0,-595.0
2016-11-16,780.0,0.0,780.0
2016-11-17,260.0,0.0,260.0
2016-11-18,-560.0,0.0,-560.0
2016-11-21,-580.0,0.0,-580.0
2016-11-22,-275.0,0.0,-275.0
2016-11-23,395.0,0.0,395.0
2016-11-25,90.0,0.0,90.0
2016-11-28,-195.0,0.0,-195.0
2016-11-29,-480.0,0.0,-480.0
2016-11-30,570.0,50.0,620.0
2016-12-01,950.0,0.0,950.0
2016-12-02,-490.0,0.0,-490.0
2016-12-05,-470.0,0.0,-470.0
2016-12-06,130.0,-15.0,115.0
2016-12-07,35.0,0.0,35.0
2016-12-09,-255.0,0.0,-255.0
2016-12-12,70.0,75.0,145.0
2016-12-13,1230.0,0.0,1230.0
2016-12-14,-170.0,-225.0,-395.0
2016-12-15,445.0,-155.0,290.0
2016-12-16,-655.0,0.0,-655.0
2016-12-19,-645.0,140.0,-505.0
2016-12-20,50.0,0.0,50.0
2016-12-21,-180.0,0.0,-180.0
2016-12-22,200.0,25.0,225.0
2016-12-23,-120.0,0.0,-120.0
2016-12-27,625.0,0.0,625.0
2016-12-28,-535.0,0.0,-535.0
2016-12-29,-350.0,125.0,-225.0
2016-12-30,790.0,0.0,790.0
2017-01-03,-90.0,-570.0,-660.0
2017-01-04,90.0,0.0,90.0
2017-01-05,95.0,-50.0,45.0
2017-01-06,-670.0,-660.0,-1330.0
2017-01-09,160.0,110.0,270.0
2017-01-10,255.0,-480.0,-225.0
2017-01-11,-465.0,-30.0,-495.0
2017-01-12,370.0,0.0,370.0
2017-01-13,-355.0,0.0,-355.0
2017-01-17,-65.0,-185.0,-250.0
2017-01-18,-35.0,50.0,15.0
2017-01-19,-55.0,-65.0,-120.0
2017-01-20,-145.0,125.0,-20.0
2017-01-23,150.0,-165.0,-15.0
2017-01-24,25.0,0.0,25.0
2017-01-25,85.0,0.0,85.0
2017-01-26,-160.0,5.0,-155.0
2017-01-27,-180.0,-155.0,-335.0
2017-01-30,555.0,225.0,780.0
2017-01-31,-390.0,0.0,-390.0
2017-02-01,-460.0,-315.0,-775.0
2017-02-02,-490.0,-255.0,-745.0
2017-02-03,10.0,0.0,10.0
2017-02-06,-290.0,65.0,-225.0
2017-02-07,-300.0,-110.0,-410.0
2017-02-08,285.0,0.0,285.0
2017-02-09,375.0,0.0,375.0
2017-02-10,-50.0,0.0,-50.0
2017-02-13,160.0,0.0,160.0
2017-02-14,-65.0,255.0,190.0
2017-02-15,295.0,0.0,295.0
2017-02-16,-240.0,-175.0,-415.0
2017-02-17,115.0,60.0,175.0
2017-02-21,-150.0,30.0,-120.0
2017-02-22,35.0,0.0,35.0
2017-02-23,625.0,-200.0,425.0
2017-02-24,310.0,0.0,310.0
2017-02-28,55.0,0.0,55.0
2017-03-01,-325.0,0.0,-325.0
2017-03-02,265.0,0.0,265.0
2017-03-03,-155.0,-50.0,-205.0
2017-03-06,-220.0,0.0,-220.0
2017-03-07,-10.0,-160.0,-170.0
2017-03-08,-335.0,-60.0,-395.0
2017-03-10,-50.0,195.0,145.0
2017-03-13,-70.0,0.0,-70.0
2017-03-14,125.0,135.0,260.0
2017-03-15,95.0,0.0,95.0
2017-03-16,390.0,0.0,390.0
2017-03-17,45.0,0.0,45.0
2017-03-20,-260.0,0.0,-260.0
2017-03-21,-1450.0,985.0,-465.0
2017-03-22,510.0,510.0,1020.0
2017-03-23,-360.0,340.0,-20.0
2017-03-24,205.0,0.0,205.0
2017-03-27,640.0,30.0,670.0
2017-03-28,240.0,370.0,610.0
2017-03-29,-185.0,90.0,-95.0
2017-03-30,140.0,185.0,325.0
2017-03-31,-320.0,0.0,-320.0
2017-04-03,345.0,0.0,345.0
2017-04-04,115.0,-255.0,-140.0
2017-04-05,-390.0,-130.0,-520.0
2017-04-06,-180.0,-10.0,-190.0
2017-04-07,10.0,-175.0,-165.0
2017-04-10,-155.0,-30.0,-185.0
2017-04-11,-940.0,0.0,-940.0
2017-04-12,-260.0,50.0,-210.0
2017-04-13,455.0,-70.0,385.0
2017-04-17,225.0,270.0,495.0
2017-04-18,-305.0,-200.0,-505.0
2017-04-19,180.0,-15.0,165.0
2017-04-20,20.0,40.0,60.0
2017-04-21,-135.0,-120.0,-255.0
2017-04-24,-5.0,45.0,40.0
2017-04-25,-325.0,0.0,-325.0
2017-04-26,0.0,90.0,90.0
2017-04-27,160.0,0.0,160.0
2017-04-28,-325.0,-60.0,-385.0
2017-05-01,235.0,0.0,235.0
2017-05-02,-35.0,0.0,-35.0
2017-05-03,100.0,-95.0,5.0
2017-05-04,-85.0,105.0,20.0
2017-05-05,325.0,-110.0,215.0
2017-05-08,-195.0,25.0,-170.0
2017-05-09,240.0,0.0,240.0
2017-05-10,80.0,100.0,180.0
2017-05-11,-270.0,-30.0,-300.0
2017-05-12,80.0,0.0,80.0
2017-05-15,205.0,110.0,315.0
2017-05-16,0.0,190.0,190.0
2017-05-17,-1070.0,-325.0,-1395.0
2017-05-18,-1065.0,450.0,-615.0
2017-05-19,120.0,-25.0,95.0
2017-05-22,295.0,0.0,295.0
2017-05-23,70.0,0.0,70.0
2017-05-24,75.0,15.0,90.0
2017-05-25,-595.0,-410.0,-1005.0
2017-05-26,-230.0,0.0,-230.0
2017-05-30,170.0,0.0,170.0
2017-05-31,635.0,75.0,710.0
2017-06-01,-225.0,-310.0,-535.0
2017-06-02,-430.0,0.0,-430.0
2017-06-05,-35.0,0.0,-35.0
2017-06-06,170.0,0.0,170.0
2017-06-07,55.0,-40.0,15.0
2017-06-09,-330.0,1040.0,710.0
2017-06-12,-765.0,925.0,160.0
2017-06-13,-285.0,-395.0,-680.0
2017-06-14,130.0,-25.0,105.0
2017-06-15,-220.0,0.0,-220.0
2017-06-16,175.0,100.0,275.0
2017-06-19,-660.0,-340.0,-1000.0
2017-06-20,240.0,-425.0,-185.0
2017-06-21,275.0,-120.0,155.0
2017-06-22,-20.0,0.0,-20.0
2017-06-23,-250.0,0.0,-250.0
2017-06-26,1200.0,-65.0,1135.0
2017-06-27,-235.0,-45.0,-280.0
2017-06-28,-470.0,-805.0,-1275.0
2017-06-29,1560.0,690.0,2250.0
2017-06-30,-310.0,-155.0,-465.0
2017-07-03,1160.0,985.0,2145.0
2017-07-05,-595.0,-755.0,-1350.0
2017-07-06,-10.0,-250.0,-260.0
2017-07-07,510.0,525.0,1035.0
2017-07-10,215.0,-485.0,-270.0
2017-07-11,-80.0,95.0,15.0
2017-07-12,-130.0,-130.0,-260.0
2017-07-13,40.0,25.0,65.0
2017-07-14,-140.0,-255.0,-395.0
2017-07-17,-45.0,-115.0,-160.0
2017-07-18,-760.0,-400.0,-1160.0
2017-07-19,105.0,0.0,105.0
2017-07-20,315.0,-230.0,85.0
2017-07-21,-65.0,0.0,-65.0
2017-07-24,-75.0,0.0,-75.0
2017-07-25,-45.0,-215.0,-260.0
2017-07-26,90.0,0.0,90.0
2017-07-27,-80.0,-820.0,-900.0
2017-07-28,-530.0,40.0,-490.0
2017-07-31,700.0,-185.0,515.0
2017-08-01,165.0,-110.0,55.0
2017-08-02,1085.0,175.0,1260.0
2017-08-03,335.0,320.0,655.0
2017-08-04,-255.0,0.0,-255.0
2017-08-07,-385.0,255.0,-130.0
2017-08-08,480.0,-675.0,-195.0
2017-08-09,320.0,220.0,540.0
2017-08-10,-785.0,-540.0,-1325.0
2017-08-11,145.0,-315.0,-170.0
2017-08-14,305.0,0.0,305.0
2017-08-15,80.0,-145.0,-65.0
2017-08-16,95.0,-420.0,-325.0
2017-08-17,-750.0,535.0,-215.0
2017-08-18,-420.0,-440.0,-860.0
2017-08-21,85.0,-175.0,-90.0
2017-08-22,775.0,60.0,835.0
2017-08-23,200.0,120.0,320.0
2017-08-24,1030.0,-1045.0,-15.0
2017-08-25,570.0,-635.0,-65.0
2017-08-28,-255.0,-10.0,-265.0
2017-08-29,880.0,0.0,880.0
2017-08-30,540.0,330.0,870.0
2017-08-31,230.0,0.0,230.0
2017-09-01,-370.0,-60.0,-430.0
2017-09-05,-575.0,525.0,-50.0
2017-09-06,-670.0,200.0,-470.0
2017-09-08,205.0,0.0,205.0
2017-09-11,105.0,-275.0,-170.0
2017-09-12,-315.0,-160.0,-475.0
2017-09-13,-125.0,-55.0,-180.0
2017-09-14,205.0,-205.0,0.0
2017-09-15,575.0,225.0,800.0
2017-09-18,-350.0,55.0,-295.0
2017-09-19,-75.0,0.0,-75.0
2017-09-20,435.0,-130.0,305.0
2017-09-21,300.0,-190.0,110.0
2017-09-22,-25.0,0.0,-25.0
2017-09-25,690.0,325.0,1015.0
2017-09-26,-605.0,-290.0,-895.0
2017-09-27,-185.0,-30.0,-215.0
2017-09-28,-25.0,395.0,370.0
2017-09-29,335.0,-525.0,-190.0
2017-10-02,-50.0,-310.0,-360.0
2017-10-04,250.0,405.0,655.0
2017-10-05,50.0,0.0,50.0
2017-10-06,170.0,90.0,260.0
2017-10-09,-25.0,0.0,-25.0
2017-10-10,420.0,120.0,540.0
2017-10-11,-20.0,-150.0,-170.0
2017-10-12,145.0,0.0,145.0
2017-10-13,-40.0,0.0,-40.0
2017-10-16,-45.0,-95.0,-140.0
2017-10-17,-80.0,-180.0,-260.0
2017-10-18,210.0,-95.0,115.0
2017-10-19,-25.0,130.0,105.0
2017-10-20,100.0,110.0,210.0
2017-10-23,475.0,-65.0,410.0
2017-10-24,75.0,55.0,130.0
2017-10-25,-980.0,965.0,-15.0
2017-10-26,-15.0,115.0,100.0
2017-10-27,-1140.0,0.0,-1140.0
2017-10-30,105.0,-220.0,-115.0
2017-10-31,-85.0,0.0,-85.0
2017-11-01,-300.0,350.0,50.0
2017-11-02,620.0,-70.0,550.0
2017-11-03,-60.0,-500.0,-560.0
2017-11-06,110.0,0.0,110.0
2017-11-07,-195.0,-345.0,-540.0
2017-11-08,-220.0,205.0,-15.0
2017-11-09,-205.0,330.0,125.0
2017-11-10,35.0,-20.0,15.0
2017-11-13,455.0,0.0,455.0
2017-11-14,-85.0,0.0,-85.0
2017-11-15,-315.0,110.0,-205.0
2017-11-16,565.0,345.0,910.0
2017-11-17,135.0,0.0,135.0
2017-11-20,105.0,-115.0,-10.0
2017-11-21,675.0,0.0,675.0
2017-11-22,145.0,-40.0,105.0
2017-11-24,-285.0,0.0,-285.0
2017-11-27,140.0,-170.0,-30.0
2017-11-28,-130.0,-515.0,-645.0
2017-11-29,1975.0,1730.0,3705.0
2017-11-30,-355.0,345.0,-10.0
2017-12-01,-1870.0,-725.0,-2595.0
2017-12-04,1655.0,1430.0,3085.0
2017-12-05,1545.0,-10.0,1535.0
2017-12-06,545.0,-25.0,520.0
2017-12-08,-390.0,0.0,-390.0
2017-12-11,160.0,460.0,620.0
2017-12-12,-340.0,-310.0,-650.0
2017-12-13,-55.0,215.0,160.0
2017-12-14,-140.0,230.0,90.0
2017-12-15,470.0,0.0,470.0
2017-12-18,0.0,0.0,0.0
2017-12-19,-525.0,-65.0,-590.0
2017-12-20,780.0,-240.0,540.0
2017-12-21,200.0,345.0,545.0
2017-12-22,-75.0,0.0,-75.0
2017-12-26,105.0,190.0,295.0
2017-12-27,35.0,0.0,35.0
2017-12-28,235.0,-75.0,160.0
2017-12-29,540.0,-95.0,445.0
2018-01-02,-1380.0,-205.0,-1585.0
2018-01-03,790.0,0.0,790.0
2018-01-04,-265.0,0.0,-265.0
2018-01-05,335.0,0.0,335.0
2018-01-08,355.0,0.0,355.0
2018-01-09,-195.0,257.5,62.5
2018-01-10,-285.0,-117.5,-402.5
2018-01-11,-115.0,0.0,-115.0
2018-01-12,-825.0,132.5,-692.5
2018-01-16,-325.0,0.0,-325.0
2018-01-17,-270.0,-555.0,-825.0
2018-01-18,30.0,332.5,362.5
2018-01-19,-275.0,-80.0,-355.0
2018-01-22,-865.0,0.0,-865.0
2018-01-23,595.0,-130.0,465.0
2018-01-24,-1045.0,20.0,-1025.0
2018-01-25,275.0,-205.0,70.0
2018-01-26,-670.0,0.0,-670.0
2018-01-29,80.0,145.0,225.0
2018-01-30,120.0,70.0,190.0
2018-01-31,-555.0,-130.0,-685.0
2018-02-01,510.0,0.0,510.0
2018-02-02,-655.0,-1367.5,-2022.5
2018-02-05,1020.0,-417.5,602.5
2018-02-06,5.0,845.0,850.0
2018-02-07,-1130.0,-955.0,-2085.0
2018-02-08,2525.0,-1005.0,1520.0
2018-02-09,-1980.0,-1180.0,-3160.0
2018-02-12,-60.0,0.0,-60.0
2018-02-13,260.0,-380.0,-120.0
2018-02-14,1565.0,-917.5,647.5
2018-02-15,-115.0,295.0,180.0
2018-02-16,585.0,-930.0,-345.0
2018-02-20,1270.0,645.0,1915.0
2018-02-21,635.0,-92.5,542.5
2018-02-22,45.0,-517.5,-472.5
2018-02-23,230.0,395.0,625.0
2018-02-26,520.0,7.5,527.5
2018-02-27,-755.0,32.5,-722.5
2018-02-28,335.0,595.0,930.0
2018-03-01,-915.0,-155.0,-1070.0
2018-03-02,655.0,420.0,1075.0
2018-03-05,990.0,1520.0,2510.0
2018-03-06,680.0,0.0,680.0
2018-03-07,305.0,0.0,305.0
2018-03-09,-865.0,-517.5,-1382.5
2018-03-12,0.0,507.5,507.5
2018-03-13,-1445.0,45.0,-1400.0
2018-03-14,470.0,-830.0,-360.0
2018-03-15,395.0,270.0,665.0
2018-03-16,-150.0,0.0,-150.0
2018-03-19,1590.0,-342.5,1247.5
2018-03-20,-35.0,357.5,322.5
2018-03-21,310.0,-17.5,292.5
2018-03-22,710.0,657.5,1367.5
2018-03-23,-950.0,-1005.0,-1955.0
2018-03-26,-1490.0,770.0,-720.0
2018-03-27,580.0,682.5,1262.5
2018-03-28,-1765.0,195.0,-1570.0
2018-03-29,-520.0,120.0,-400.0
2018-04-02,-2305.0,-755.0,-3060.0
2018-04-03,195.0,295.0,490.0
2018-04-04,2040.0,-867.5,1172.5
2018-04-05,-180.0,-492.5,-672.5
2018-04-06,-375.0,1220.0,845.0
2018-04-09,1585.0,-617.5,967.5
2018-04-10,-405.0,95.0,-310.0
2018-04-11,240.0,-542.5,-302.5
2018-04-12,-1070.0,107.5,-962.5
2018-04-13,-915.0,-230.0,-1145.0
2018-04-16,375.0,120.0,495.0
2018-04-17,-1360.0,0.0,-1360.0
2018-04-18,100.0,-167.5,-67.5
2018-04-19,355.0,482.5,837.5
2018-04-20,1350.0,-17.5,1332.5
2018-04-23,335.0,320.0,655.0
2018-04-24,-1905.0,-742.5,-2647.5
2018-04-25,-240.0,-117.5,-357.5
2018-04-26,500.0,270.0,770.0
2018-04-27,1425.0,107.5,1532.5
2018-04-30,-145.0,-180.0,-325.0
2018-05-01,230.0,1020.0,1250.0
2018-05-02,140.0,345.0,485.0
2018-05-03,1210.0,495.0,1705.0
2018-05-04,-2445.0,1632.5,-812.5
2018-05-07,-810.0,82.5,-727.5
2018-05-08,-100.0,-305.0,-405.0
2018-05-09,-255.0,0.0,-255.0
2018-05-10,500.0,-542.5,-42.5
2018-05-11,-145.0,0.0,-145.0
2018-05-14,255.0,457.5,712.5
2018-05-15,330.0,-180.0,150.0
2018-05-16,170.0,-392.5,-222.5
2018-05-17,645.0,0.0,645.0
2018-05-18,160.0,120.0,280.0
2018-05-21,-1115.0,32.5,-1082.5
2018-05-22,-535.0,0.0,-535.0
2018-05-23,485.0,232.5,717.5
2018-05-24,-745.0,457.5,-287.5
2018-05-25,385.0,0.0,385.0
2018-05-29,220.0,-755.0,-535.0
2018-05-30,-490.0,-867.5,-1357.5
2018-05-31,-275.0,32.5,-242.5
2018-06-01,-1260.0,0.0,-1260.0
2018-06-04,260.0,-130.0,130.0
2018-06-05,35.0,-142.5,-107.5
2018-06-06,45.0,0.0,45.0
2018-06-08,125.0,0.0,125.0
2018-06-11,220.0,-5.0,215.0
2018-06-12,45.0,-242.5,-197.5
2018-06-13,-860.0,0.0,-860.0
2018-06-14,660.0,70.0,730.0
2018-06-15,30.0,182.5,212.5
2018-06-18,-1000.0,45.0,-955.0
2018-06-19,190.0,-417.5,-227.5
2018-06-20,260.0,207.5,467.5
2018-06-21,-945.0,320.0,-625.0
2018-06-22,470.0,-30.0,440.0
2018-06-25,-2105.0,-542.5,-2647.5
2018-06-26,-330.0,0.0,-330.0
2018-06-27,-370.0,95.0,-275.0
2018-06-28,940.0,-105.0,835.0
2018-06-29,180.0,-492.5,-312.5
2018-07-02,-960.0,0.0,-960.0
2018-07-03,605.0,0.0,605.0
2018-07-05,0.0,632.5,632.5
2018-07-06,-1435.0,0.0,-1435.0
2018-07-09,-305.0,-367.5,-672.5
2018-07-10,-110.0,0.0,-110.0
2018-07-11,-190.0,145.0,-45.0
2018-07-12,985.0,-180.0,805.0
2018-07-13,235.0,-267.5,-32.5
2018-07-16,-440.0,0.0,-440.0
2018-07-17,1235.0,0.0,1235.0
2018-07-18,-235.0,145.0,-90.0
2018-07-19,-120.0,0.0,-120.0
2018-07-20,340.0,0.0,340.0
2018-07-23,240.0,0.0,240.0
2018-07-24,-500.0,-155.0,-655.0
2018-07-25,290.0,-205.0,85.0
2018-07-26,10.0,0.0,10.0
2018-07-27,1350.0,-517.5,832.5
2018-07-30,-1735.0,295.0,-1440.0
2018-07-31,-10.0,70.0,60.0
2018-08-01,-370.0,520.0,150.0
2018-08-02,1875.0,0.0,1875.0
2018-08-03,-380.0,0.0,-380.0
2018-08-06,-450.0,0.0,-450.0
2018-08-07,-380.0,0.0,-380.0
2018-08-08,-935.0,0.0,-935.0
2018-08-09,190.0,0.0,190.0
2018-08-10,115.0,0.0,115.0
2018-08-13,-120.0,320.0,200.0
2018-08-14,0.0,495.0,495.0
2018-08-15,-1085.0,482.5,-602.5
2018-08-16,135.0,-517.5,-382.5
2018-08-17,-75.0,-117.5,-192.5
2018-08-20,495.0,0.0,495.0
2018-08-21,210.0,0.0,210.0
2018-08-22,710.0,-380.0,330.0
2018-08-23,-130.0,-42.5,-172.5
2018-08-24,735.0,32.5,767.5
2018-08-27,480.0,0.0,480.0
2018-08-28,170.0,0.0,170.0
2018-08-29,1270.0,0.0,1270.0
2018-08-30,25.0,0.0,25.0
2018-08-31,120.0,507.5,627.5
2018-09-04,-65.0,582.5,517.5
2018-09-05,1945.0,0.0,1945.0
2018-09-06,1495.0,0.0,1495.0
2018-09-07,-1545.0,0.0,-1545.0
2018-09-10,20.0,70.0,90.0
2018-09-11,-1460.0,-555.0,-2015.0
2018-09-12,-185.0,182.5,-2.5
2018-09-14,-185.0,0.0,-185.0
2018-09-17,1015.0,20.0,1035.0
2018-09-18,1130.0,0.0,1130.0
2018-09-19,-880.0,0.0,-880.0
2018-09-20,-545.0,0.0,-545.0
2018-09-21,380.0,0.0,380.0
2018-09-24,-1565.0,0.0,-1565.0
2018-09-25,40.0,45.0,85.0
2018-09-26,450.0,920.0,1370.0
2018-09-27,655.0,-355.0,300.0
2018-09-28,405.0,-30.0,375.0
2018-10-01,205.0,0.0,205.0
2018-10-02,550.0,0.0,550.0
2018-10-03,-105.0,-80.0,-185.0
2018-10-04,1380.0,-317.5,1062.5
2018-10-05,1340.0,-617.5,722.5
2018-10-08,160.0,-155.0,5.0
2018-10-09,-1400.0,420.0,-980.0
2018-10-10,-2415.0,-1517.5,-3932.5
2018-10-11,-1110.0,1120.0,10.0
2018-10-12,110.0,-605.0,-495.0
2018-10-15,-150.0,32.5,-117.5
2018-10-16,1130.0,-592.5,537.5
2018-10-17,975.0,457.5,1432.5
2018-10-18,1255.0,-667.5,587.5
2018-10-19,-75.0,-1017.5,-1092.5
2018-10-22,280.0,-492.5,-212.5
2018-10-23,-340.0,-730.0,-1070.0
2018-10-24,2560.0,-442.5,2117.5
2018-10-25,1890.0,195.0,2085.0
2018-10-26,820.0,-392.5,427.5
2018-10-29,945.0,1495.0,2440.0
2018-10-30,1320.0,195.0,1515.0
2018-10-31,775.0,0.0,775.0
2018-11-01,740.0,545.0,1285.0
2018-11-02,-1460.0,-792.5,-2252.5
2018-11-05,915.0,-92.5,822.5
2018-11-06,-105.0,670.0,565.0
2018-11-07,1545.0,-917.5,627.5
2018-11-08,-60.0,-192.5,-252.5
2018-11-09,-1130.0,-567.5,-1697.5
2018-11-12,2755.0,0.0,2755.0
2018-11-13,605.0,95.0,700.0
2018-11-14,1780.0,-355.0,1425.0
2018-11-15,-1175.0,995.0,-180.0
2018-11-16,-325.0,332.5,7.5
2018-11-19,-2550.0,-1367.5,-3917.5
2018-11-20,970.0,920.0,1890.0
2018-11-21,40.0,95.0,135.0
