door,ts,day,year,side,entry,exit,outcome,minutes,candle,gross,net,holdout
utro_0933,1754487180000000000,2025-08-06 00:00:00-04:00,2025,1.0,23211.0,23340.75,2,120,5.125,2595.0,2580.0,False
utro_0933,1754573580000000000,2025-08-07 00:00:00-04:00,2025,1.0,23617.25,23539.97,1,76,6.0,-1545.5999999999767,-1560.5999999999767,False
utro_0933,1754659980000000000,2025-08-08 00:00:00-04:00,2025,1.0,23550.5,23650.0,2,120,6.0,1990.0,1975.0,False
utro_0933,1754919180000000000,2025-08-11 00:00:00-04:00,2025,-1.0,23696.75,23738.25,2,120,6.375,-830.0,-845.0,False
utro_0933,1755005580000000000,2025-08-12 00:00:00-04:00,2025,-1.0,23725.0,23857.02,1,107,10.25,-2640.4000000000087,-2655.4000000000087,False
utro_0933,1755091980000000000,2025-08-13 00:00:00-04:00,2025,1.0,24059.0,24004.26,1,28,4.25,-1094.800000000032,-1109.800000000032,False
utro_0933,1755178380000000000,2025-08-14 00:00:00-04:00,2025,1.0,23880.5,23903.5,2,120,8.875,460.0,445.0,False
utro_0933,1755264780000000000,2025-08-15 00:00:00-04:00,2025,-1.0,23867.25,23803.5,2,120,6.125,1275.0,1260.0,False
utro_0933,1755523980000000000,2025-08-18 00:00:00-04:00,2025,1.0,23785.5,23736.0,2,120,5.25,-990.0,-1005.0,False
utro_0933,1755610380000000000,2025-08-19 00:00:00-04:00,2025,-1.0,23691.25,23578.0,2,120,4.625,2265.0,2250.0,False
utro_0933,1755696780000000000,2025-08-20 00:00:00-04:00,2025,-1.0,23365.5,23243.25,2,120,6.0,2445.0,2430.0,False
utro_0933,1755783180000000000,2025-08-21 00:00:00-04:00,2025,1.0,23240.25,23264.75,2,120,7.875,490.0,475.0,False
utro_0933,1755869580000000000,2025-08-22 00:00:00-04:00,2025,1.0,23245.5,23641.5,2,120,6.25,7920.0,7905.0,False
utro_0933,1756128780000000000,2025-08-25 00:00:00-04:00,2025,-1.0,23466.25,23527.43,1,28,4.75,-1223.6000000000058,-1238.6000000000058,False
utro_0933,1756215180000000000,2025-08-26 00:00:00-04:00,2025,1.0,23500.25,23443.9,1,15,4.375,-1126.999999999971,-1141.999999999971,False
utro_0933,1756301580000000000,2025-08-27 00:00:00-04:00,2025,1.0,23556.75,23582.5,2,120,7.5,515.0,500.0,False
utro_0933,1756387980000000000,2025-08-28 00:00:00-04:00,2025,1.0,23714.5,23654.93,1,18,4.625,-1191.3999999999942,-1206.3999999999942,False
utro_0933,1756474380000000000,2025-08-29 00:00:00-04:00,2025,-1.0,23642.5,23462.5,2,120,5.75,3600.0,3585.0,False
utro_0933,1756733580000000000,2025-09-01 00:00:00-04:00,2025,-1.0,23447.25,23490.72,1,20,3.375,-869.4000000000233,-884.4000000000233,False
utro_0933,1756819980000000000,2025-09-02 00:00:00-04:00,2025,-1.0,23068.0,23214.51,1,18,11.375,-2930.199999999968,-2945.199999999968,False
utro_0933,1756906380000000000,2025-09-03 00:00:00-04:00,2025,-1.0,23393.75,23477.47,1,63,6.5,-1674.4000000000233,-1689.4000000000233,False
utro_0933,1756992780000000000,2025-09-04 00:00:00-04:00,2025,1.0,23505.75,23431.69,1,32,5.75,-1481.2000000000262,-1496.2000000000262,False
utro_0933,1757079180000000000,2025-09-05 00:00:00-04:00,2025,-1.0,23855.25,23613.75,2,120,10.375,4830.0,4815.0,False
utro_0933,1757338380000000000,2025-09-08 00:00:00-04:00,2025,1.0,23792.0,23877.75,2,120,5.0,1715.0,1700.0,False
utro_0933,1757424780000000000,2025-09-09 00:00:00-04:00,2025,1.0,23844.0,23749.01,1,63,7.375,-1899.800000000032,-1914.800000000032,False
utro_0933,1757511180000000000,2025-09-10 00:00:00-04:00,2025,-1.0,23938.0,23924.5,2,120,6.875,270.0,255.0,False
utro_0933,1757597580000000000,2025-09-11 00:00:00-04:00,2025,1.0,23981.5,24039.25,2,120,7.75,1155.0,1140.0,False
utro_0933,1757683980000000000,2025-09-12 00:00:00-04:00,2025,-1.0,24031.0,24072.86,1,50,3.25,-837.2000000000116,-852.2000000000116,False
utro_0933,1757943180000000000,2025-09-15 00:00:00-04:00,2025,1.0,24449.25,24496.0,2,120,5.125,935.0,920.0,False
utro_0933,1758029580000000000,2025-09-16 00:00:00-04:00,2025,-1.0,24587.25,24516.25,2,120,4.375,1420.0,1405.0,False
utro_0933,1758115980000000000,2025-09-17 00:00:00-04:00,2025,-1.0,24518.5,24413.75,2,120,4.0,2095.0,2080.0,False
utro_0933,1758202380000000000,2025-09-18 00:00:00-04:00,2025,1.0,24689.75,24802.0,2,120,9.75,2245.0,2230.0,False
utro_0933,1758288780000000000,2025-09-19 00:00:00-04:00,2025,-1.0,24760.0,24719.0,2,120,5.125,820.0,805.0,False
utro_0933,1758547980000000000,2025-09-22 00:00:00-04:00,2025,1.0,24850.0,24920.25,2,120,4.5,1405.0,1390.0,False
utro_0933,1758634380000000000,2025-09-23 00:00:00-04:00,2025,-1.0,24998.5,24953.5,2,120,3.5,900.0,885.0,False
utro_0933,1758720780000000000,2025-09-24 00:00:00-04:00,2025,-1.0,24850.25,24782.25,2,120,4.375,1360.0,1345.0,False
utro_0933,1758807180000000000,2025-09-25 00:00:00-04:00,2025,-1.0,24548.5,24622.75,2,120,8.75,-1485.0,-1500.0,False
utro_0933,1758893580000000000,2025-09-26 00:00:00-04:00,2025,1.0,24688.25,24591.65,1,41,7.5,-1931.999999999971,-1946.999999999971,False
utro_0933,1759152780000000000,2025-09-29 00:00:00-04:00,2025,1.0,24879.25,24857.75,2,120,5.625,-430.0,-445.0,False
utro_0933,1759239180000000000,2025-09-30 00:00:00-04:00,2025,-1.0,24794.75,24803.5,2,120,5.75,-175.0,-190.0,False
utro_0933,1759325580000000000,2025-10-01 00:00:00-04:00,2025,1.0,24819.25,24738.75,1,17,6.25,-1610.0,-1625.0,False
utro_0933,1759411980000000000,2025-10-02 00:00:00-04:00,2025,-1.0,25138.75,25029.25,2,120,4.25,2190.0,2175.0,False
utro_0933,1759498380000000000,2025-10-03 00:00:00-04:00,2025,1.0,25149.0,25078.16,1,28,5.5,-1416.800000000003,-1431.800000000003,False
utro_0933,1759757580000000000,2025-10-06 00:00:00-04:00,2025,-1.0,25173.25,25168.75,2,120,6.75,90.0,75.0,False
utro_0933,1759843980000000000,2025-10-07 00:00:00-04:00,2025,-1.0,25226.25,25048.0,2,120,6.25,3565.0,3550.0,False
utro_0933,1759930380000000000,2025-10-08 00:00:00-04:00,2025,1.0,25125.5,25234.0,2,120,4.875,2170.0,2155.0,False
utro_0933,1760016780000000000,2025-10-09 00:00:00-04:00,2025,-1.0,25310.75,25224.75,2,120,4.75,1720.0,1705.0,False
utro_0933,1760103180000000000,2025-10-10 00:00:00-04:00,2025,1.0,25335.5,25277.54,1,85,4.5,-1159.1999999999825,-1174.1999999999825,False
utro_0933,1760362380000000000,2025-10-13 00:00:00-04:00,2025,-1.0,24812.0,24885.5,2,120,13.875,-1470.0,-1485.0,False
utro_0933,1760448780000000000,2025-10-14 00:00:00-04:00,2025,-1.0,24611.5,24735.47,1,66,9.625,-2479.4000000000233,-2494.4000000000233,False
utro_0933,1760535180000000000,2025-10-15 00:00:00-04:00,2025,-1.0,24966.0,25046.5,1,33,6.25,-1610.0,-1625.0,False
utro_0933,1760621580000000000,2025-10-16 00:00:00-04:00,2025,1.0,25078.0,25038.0,2,120,7.375,-800.0,-815.0,False
utro_0933,1760707980000000000,2025-10-17 00:00:00-04:00,2025,1.0,24744.5,24718.25,2,120,14.875,-525.0,-540.0,False
utro_0933,1760967180000000000,2025-10-20 00:00:00-04:00,2025,1.0,25186.25,25319.75,2,120,7.0,2670.0,2655.0,False
utro_0933,1761139980000000000,2025-10-22 00:00:00-04:00,2025,-1.0,25217.5,25280.29,1,22,4.875,-1255.8000000000175,-1270.8000000000175,False
utro_0933,1761226380000000000,2025-10-23 00:00:00-04:00,2025,1.0,25029.0,25192.75,2,120,9.25,3275.0,3260.0,False
utro_0933,1761312780000000000,2025-10-24 00:00:00-04:00,2025,1.0,25463.5,25544.25,2,120,6.25,1615.0,1600.0,False
utro_0933,1762180380000000000,2025-11-03 00:00:00-05:00,2025,1.0,26249.75,26141.88,1,18,8.375,-2157.3999999999796,-2172.3999999999796,True
utro_0933,1762266780000000000,2025-11-04 00:00:00-05:00,2025,-1.0,25714.75,25858.04,1,23,11.125,-2865.8000000000175,-2880.8000000000175,True
utro_0933,1762353180000000000,2025-11-05 00:00:00-05:00,2025,-1.0,25538.5,25668.91,1,22,10.125,-2608.199999999997,-2623.199999999997,True
utro_0933,1762439580000000000,2025-11-06 00:00:00-05:00,2025,-1.0,25664.75,25314.25,2,120,12.625,7010.0,6995.0,True
utro_0933,1762525980000000000,2025-11-07 00:00:00-05:00,2025,1.0,25084.75,24939.85,1,6,11.25,-2898.000000000029,-2913.000000000029,True
utro_0933,1762785180000000000,2025-11-10 00:00:00-05:00,2025,1.0,25577.0,25473.96,1,93,8.0,-2060.8000000000175,-2075.8000000000175,True
utro_0933,1762871580000000000,2025-11-11 00:00:00-05:00,2025,1.0,25629.5,25532.9,1,48,7.5,-1931.999999999971,-1946.999999999971,True
utro_0933,1762957980000000000,2025-11-12 00:00:00-05:00,2025,-1.0,25705.25,25602.75,2,120,4.75,2050.0,2035.0,True
utro_0933,1763044380000000000,2025-11-13 00:00:00-05:00,2025,-1.0,25452.75,25223.75,2,120,11.5,4580.0,4565.0,True
utro_0933,1763130780000000000,2025-11-14 00:00:00-05:00,2025,-1.0,24647.25,24830.79,1,9,14.25,-3670.8000000000175,-3685.8000000000175,True
utro_0933,1763389980000000000,2025-11-17 00:00:00-05:00,2025,1.0,25068.0,25103.5,2,120,12.375,710.0,695.0,True
utro_0933,1763476380000000000,2025-11-18 00:00:00-05:00,2025,1.0,24793.0,24612.68,1,18,14.0,-3606.399999999994,-3621.399999999994,True
utro_0933,1763562780000000000,2025-11-19 00:00:00-05:00,2025,-1.0,24585.25,24738.2,1,12,11.875,-3059.0000000000146,-3074.0000000000146,True
utro_0933,1763649180000000000,2025-11-20 00:00:00-05:00,2025,-1.0,25194.25,24874.5,2,120,13.125,6395.0,6380.0,True
utro_0933,1763735580000000000,2025-11-21 00:00:00-05:00,2025,1.0,24245.75,24013.91,1,62,18.0,-4636.800000000003,-4651.800000000003,True
utro_0933,1763994780000000000,2025-11-24 00:00:00-05:00,2025,1.0,24637.5,24848.5,2,120,10.375,4220.0,4205.0,True
utro_0933,1764081180000000000,2025-11-25 00:00:00-05:00,2025,-1.0,24844.25,24865.5,2,120,9.125,-425.0,-440.0,True
utro_0933,1764167580000000000,2025-11-26 00:00:00-05:00,2025,1.0,25265.0,25134.59,1,28,10.125,-2608.199999999997,-2623.199999999997,True
utro_0933,1764253980000000000,2025-11-27 00:00:00-05:00,2025,1.0,25311.25,25299.75,2,120,4.0,-230.0,-245.0,True
utro_0933,1764340380000000000,2025-11-28 00:00:00-05:00,2025,1.0,25377.75,25395.0,2,120,7.375,345.0,330.0,True
utro_0933,1764599580000000000,2025-12-01 00:00:00-05:00,2025,-1.0,25262.75,25372.23,1,24,8.5,-2189.5999999999913,-2204.5999999999913,True
utro_0933,1764685980000000000,2025-12-02 00:00:00-05:00,2025,-1.0,25496.5,25570.56,1,4,5.75,-1481.2000000000262,-1496.2000000000262,True
utro_0933,1764772380000000000,2025-12-03 00:00:00-05:00,2025,1.0,25525.25,25591.75,2,120,26.875,1330.0,1315.0,True
utro_0933,1764858780000000000,2025-12-04 00:00:00-05:00,2025,-1.0,25656.25,25593.5,2,120,9.75,1255.0,1240.0,True
utro_0933,1764945180000000000,2025-12-05 00:00:00-05:00,2025,1.0,25758.0,25663.01,1,119,7.375,-1899.800000000032,-1914.800000000032,True
utro_0933,1765204380000000000,2025-12-08 00:00:00-05:00,2025,1.0,25842.25,25764.97,1,16,6.0,-1545.5999999999767,-1560.5999999999767,True
utro_0933,1765290780000000000,2025-12-09 00:00:00-05:00,2025,-1.0,25569.75,25667.96,1,30,7.625,-1964.1999999999825,-1979.1999999999825,True
utro_0933,1765377180000000000,2025-12-10 00:00:00-05:00,2025,-1.0,25624.0,25648.75,2,120,6.625,-495.0,-510.0,True
utro_0933,1765463580000000000,2025-12-11 00:00:00-05:00,2025,-1.0,25603.5,25481.5,2,120,7.625,2440.0,2425.0,True
utro_0933,1765549980000000000,2025-12-12 00:00:00-05:00,2025,-1.0,25552.75,25171.25,2,120,8.75,7630.0,7615.0,True
utro_0933,1765809180000000000,2025-12-15 00:00:00-05:00,2025,-1.0,25636.5,25456.25,2,120,6.25,3605.0,3590.0,True
utro_0933,1765895580000000000,2025-12-16 00:00:00-05:00,2025,1.0,25275.0,25233.0,2,120,12.25,-840.0,-855.0,True
utro_0933,1765981980000000000,2025-12-17 00:00:00-05:00,2025,-1.0,25412.75,25026.5,2,120,9.25,7725.0,7710.0,True
utro_0933,1766068380000000000,2025-12-18 00:00:00-05:00,2025,1.0,25304.75,25187.22,1,8,9.125,-2350.5999999999767,-2365.5999999999767,True
utro_0933,1766154780000000000,2025-12-19 00:00:00-05:00,2025,1.0,25444.5,25550.5,2,120,11.25,2120.0,2105.0,True
utro_0933,1766413980000000000,2025-12-22 00:00:00-05:00,2025,-1.0,25765.5,25701.0,2,120,5.0,1290.0,1275.0,True
utro_0933,1766500380000000000,2025-12-23 00:00:00-05:00,2025,1.0,25701.0,25740.5,2,120,7.25,790.0,775.0,True
utro_0933,1766586780000000000,2025-12-24 00:00:00-05:00,2025,1.0,25805.25,25859.5,2,120,4.0,1085.0,1070.0,True
utro_0933,1766759580000000000,2025-12-26 00:00:00-05:00,2025,-1.0,25883.5,25880.0,2,120,4.625,70.0,55.0,True
utro_0933,1767018780000000000,2025-12-29 00:00:00-05:00,2025,1.0,25709.0,25710.75,2,120,7.5,35.0,20.0,True
utro_0933,1767105180000000000,2025-12-30 00:00:00-05:00,2025,1.0,25724.5,25774.5,2,120,4.875,1000.0,985.0,True
utro_0933,1767191580000000000,2025-12-31 00:00:00-05:00,2025,-1.0,25662.5,25581.0,2,120,4.875,1630.0,1615.0,True
utro_0933,1767364380000000000,2026-01-02 00:00:00-05:00,2026,-1.0,25670.0,25761.77,1,16,7.125,-1835.4000000000087,-1850.4000000000087,True
utro_0933,1767623580000000000,2026-01-05 00:00:00-05:00,2026,-1.0,25597.75,25695.25,2,120,7.875,-1950.0,-1965.0,True
utro_0933,1767709980000000000,2026-01-06 00:00:00-05:00,2026,1.0,25659.5,25685.25,2,120,6.625,515.0,500.0,True
utro_0933,1767796380000000000,2026-01-07 00:00:00-05:00,2026,1.0,25795.0,25903.75,2,120,6.0,2175.0,2160.0,True
utro_0933,1767882780000000000,2026-01-08 00:00:00-05:00,2026,-1.0,25747.0,25626.75,2,120,7.125,2405.0,2390.0,True
utro_0933,1767969180000000000,2026-01-09 00:00:00-05:00,2026,-1.0,25670.75,25822.09,1,54,11.75,-3026.800000000003,-3041.800000000003,True
utro_0933,1768228380000000000,2026-01-12 00:00:00-05:00,2026,1.0,25831.5,25941.5,2,120,8.0,2200.0,2185.0,True
utro_0933,1768314780000000000,2026-01-13 00:00:00-05:00,2026,-1.0,25949.5,26036.44,1,9,6.75,-1738.7999999999738,-1753.7999999999738,True
utro_0933,1768401180000000000,2026-01-14 00:00:00-05:00,2026,-1.0,25690.25,25556.25,2,120,8.875,2680.0,2665.0,True
utro_0933,1768487580000000000,2026-01-15 00:00:00-05:00,2026,-1.0,25918.0,25913.75,2,120,8.375,85.0,70.0,True
utro_0933,1768573980000000000,2026-01-16 00:00:00-05:00,2026,-1.0,25845.5,25721.75,2,120,8.125,2475.0,2460.0,True
utro_0933,1769437980000000000,2026-01-26 00:00:00-05:00,2026,1.0,25755.5,25915.75,2,120,7.375,3205.0,3190.0,True
utro_0933,1769524380000000000,2026-01-27 00:00:00-05:00,2026,1.0,25994.0,26095.5,2,120,6.875,2030.0,2015.0,True
utro_0933,1769610780000000000,2026-01-28 00:00:00-05:00,2026,1.0,26282.5,26189.12,1,71,7.25,-1867.6000000000204,-1882.6000000000204,True
utro_0933,1769697180000000000,2026-01-29 00:00:00-05:00,2026,-1.0,26127.5,25686.0,2,120,9.0,8830.0,8815.0,True
utro_0933,1769783580000000000,2026-01-30 00:00:00-05:00,2026,-1.0,25838.25,25812.25,2,120,13.75,520.0,505.0,True
utro_0933,1770042780000000000,2026-02-02 00:00:00-05:00,2026,1.0,25637.0,25888.75,2,120,9.875,5035.0,5020.0,True
utro_0933,1770129180000000000,2026-02-03 00:00:00-05:00,2026,-1.0,25882.5,25504.5,2,120,8.25,7560.0,7545.0,True
utro_0933,1770215580000000000,2026-02-04 00:00:00-05:00,2026,-1.0,25268.25,25100.0,2,120,10.125,3365.0,3350.0,True
utro_0933,1770301980000000000,2026-02-05 00:00:00-05:00,2026,-1.0,24720.25,24955.31,1,18,18.25,-4701.200000000026,-4716.200000000026,True
utro_0933,1770388380000000000,2026-02-06 00:00:00-05:00,2026,1.0,24834.0,25018.0,2,120,14.25,3680.0,3665.0,True
utro_0933,1770733980000000000,2026-02-10 00:00:00-05:00,2026,-1.0,25380.5,25342.75,2,120,6.125,755.0,740.0,True
utro_0933,1770820380000000000,2026-02-11 00:00:00-05:00,2026,-1.0,25428.5,25187.5,2,120,9.125,4820.0,4805.0,True
utro_0933,1770906780000000000,2026-02-12 00:00:00-05:00,2026,1.0,25372.0,25285.06,1,13,6.75,-1738.7999999999738,-1753.7999999999738,True
utro_0933,1770993180000000000,2026-02-13 00:00:00-05:00,2026,1.0,24787.25,24871.5,2,120,16.75,1685.0,1670.0,True
utro_0933,1771252380000000000,2026-02-16 00:00:00-05:00,2026,-1.0,24766.75,24726.5,2,120,11.75,805.0,790.0,True
utro_0933,1771338780000000000,2026-02-17 00:00:00-05:00,2026,1.0,24665.5,24496.45,1,24,13.125,-3380.9999999999854,-3395.9999999999854,True
utro_0933,1771425180000000000,2026-02-18 00:00:00-05:00,2026,-1.0,24783.5,24894.59,1,23,8.625,-2221.800000000003,-2236.800000000003,True
utro_0933,1771511580000000000,2026-02-19 00:00:00-05:00,2026,-1.0,24844.0,24947.04,1,31,8.0,-2060.8000000000175,-2075.8000000000175,True
utro_0933,1771597980000000000,2026-02-20 00:00:00-05:00,2026,1.0,24782.0,25029.5,2,120,12.625,4950.0,4935.0,True
utro_0933,1771857180000000000,2026-02-23 00:00:00-05:00,2026,1.0,25020.0,24915.35,1,9,8.125,-2093.000000000029,-2108.000000000029,True
utro_0933,1771943580000000000,2026-02-24 00:00:00-05:00,2026,-1.0,24768.25,24869.68,1,10,7.875,-2028.6000000000058,-2043.6000000000058,True
utro_0933,1772029980000000000,2026-02-25 00:00:00-05:00,2026,1.0,25211.75,25310.75,2,120,7.375,1980.0,1965.0,True
utro_0933,1772116380000000000,2026-02-26 00:00:00-05:00,2026,-1.0,25283.25,25062.0,2,120,8.5,4425.0,4410.0,True
utro_0933,1772202780000000000,2026-02-27 00:00:00-05:00,2026,1.0,24880.5,25000.25,2,120,12.0,2395.0,2380.0,True
utro_0933,1772461980000000000,2026-03-02 00:00:00-05:00,2026,1.0,24781.5,24874.0,2,120,12.0,1850.0,1835.0,True
utro_0933,1772548380000000000,2026-03-03 00:00:00-05:00,2026,1.0,24579.0,24576.5,2,120,20.875,-50.0,-65.0,True
utro_0933,1772634780000000000,2026-03-04 00:00:00-05:00,2026,1.0,24924.0,25118.25,2,120,14.125,3885.0,3870.0,True
utro_0933,1772721180000000000,2026-03-05 00:00:00-05:00,2026,1.0,25065.25,25017.75,2,120,13.375,-950.0,-965.0,True
utro_0933,1772807580000000000,2026-03-06 00:00:00-05:00,2026,1.0,24704.5,24844.5,2,120,18.125,2800.0,2785.0,True
utro_0933,1773063180000000000,2026-03-09 00:00:00-04:00,2026,1.0,24496.75,24623.75,2,120,15.375,2540.0,2525.0,True
utro_0933,1773149580000000000,2026-03-10 00:00:00-04:00,2026,1.0,25067.5,24901.67,1,37,12.875,-3316.600000000035,-3331.600000000035,True
utro_0933,1773235980000000000,2026-03-11 00:00:00-04:00,2026,1.0,25088.25,24932.08,1,118,12.125,-3123.399999999965,-3138.399999999965,True
utro_0933,1773322380000000000,2026-03-12 00:00:00-04:00,2026,-1.0,24773.25,24620.75,2,120,13.75,3050.0,3035.0,True
utro_0933,1773408780000000000,2026-03-13 00:00:00-04:00,2026,1.0,24662.0,24509.05,1,84,11.875,-3059.0000000000146,-3074.0000000000146,True
utro_0933,1773667980000000000,2026-03-16 00:00:00-04:00,2026,1.0,24900.5,24943.0,2,120,8.375,850.0,835.0,True
utro_0933,1773754380000000000,2026-03-17 00:00:00-04:00,2026,1.0,25059.0,25007.25,2,120,9.75,-1035.0,-1050.0,True
utro_0933,1773840780000000000,2026-03-18 00:00:00-04:00,2026,1.0,24940.25,24906.25,2,120,13.0,-680.0,-695.0,True
utro_0933,1773927180000000000,2026-03-19 00:00:00-04:00,2026,-1.0,24347.0,24445.25,2,120,18.125,-1965.0,-1980.0,True
utro_0933,1774013580000000000,2026-03-20 00:00:00-04:00,2026,-1.0,24414.0,24276.25,2,120,12.5,2755.0,2740.0,True
utro_0933,1774272780000000000,2026-03-23 00:00:00-04:00,2026,-1.0,24465.75,24622.0,2,120,21.0,-3125.0,-3140.0,True
utro_0933,1774359180000000000,2026-03-24 00:00:00-04:00,2026,1.0,24289.5,24313.5,2,120,17.625,480.0,465.0,True
utro_0933,1774445580000000000,2026-03-25 00:00:00-04:00,2026,1.0,24460.25,24302.47,1,105,12.25,-3155.5999999999767,-3170.5999999999767,True
utro_0933,1774531980000000000,2026-03-26 00:00:00-04:00,2026,-1.0,24103.0,24231.8,1,22,10.0,-2575.9999999999854,-2590.9999999999854,True
utro_0933,1774618380000000000,2026-03-27 00:00:00-04:00,2026,-1.0,23607.0,23597.25,2,120,14.75,195.0,180.0,True
utro_0933,1774877580000000000,2026-03-30 00:00:00-04:00,2026,-1.0,23504.75,23351.25,2,120,9.625,3070.0,3055.0,True
utro_0933,1774963980000000000,2026-03-31 00:00:00-04:00,2026,-1.0,23389.5,23540.84,1,21,11.75,-3026.800000000003,-3041.800000000003,True
utro_0933,1775050380000000000,2026-04-01 00:00:00-04:00,2026,1.0,24123.75,24258.5,2,120,14.5,2695.0,2680.0,True
utro_0933,1775136780000000000,2026-04-02 00:00:00-04:00,2026,1.0,23776.75,24166.0,2,120,13.875,7785.0,7770.0,True
utro_0933,1775482380000000000,2026-04-06 00:00:00-04:00,2026,1.0,24316.5,24264.5,2,120,10.25,-1040.0,-1055.0,True
utro_0933,1775568780000000000,2026-04-07 00:00:00-04:00,2026,-1.0,24219.0,24072.25,2,120,11.125,2935.0,2920.0,True
utro_0933,1775655180000000000,2026-04-08 00:00:00-04:00,2026,-1.0,25151.5,25027.0,2,120,8.625,2490.0,2475.0,True
utro_0933,1775741580000000000,2026-04-09 00:00:00-04:00,2026,-1.0,25048.0,25126.25,2,120,7.75,-1565.0,-1580.0,True
utro_0933,1775827980000000000,2026-04-10 00:00:00-04:00,2026,1.0,25357.75,25332.0,2,120,7.25,-515.0,-530.0,True
utro_0933,1776087180000000000,2026-04-13 00:00:00-04:00,2026,1.0,25203.25,25305.75,2,120,8.875,2050.0,2035.0,True
utro_0933,1776173580000000000,2026-04-14 00:00:00-04:00,2026,1.0,25705.0,25847.0,2,120,5.75,2840.0,2825.0,True
utro_0933,1776259980000000000,2026-04-15 00:00:00-04:00,2026,1.0,26022.75,26171.75,2,120,8.0,2980.0,2965.0,True
utro_0933,1776346380000000000,2026-04-16 00:00:00-04:00,2026,-1.0,26392.0,26486.99,1,103,7.375,-1899.800000000032,-1914.800000000032,True
utro_0933,1776432780000000000,2026-04-17 00:00:00-04:00,2026,-1.0,26681.0,26856.5,2,120,20.0,-3510.0,-3525.0,True
utro_0933,1776691980000000000,2026-04-20 00:00:00-04:00,2026,-1.0,26766.25,26668.75,2,120,9.75,1950.0,1935.0,True
utro_0933,1776778380000000000,2026-04-21 00:00:00-04:00,2026,-1.0,26749.75,26854.4,1,35,8.125,-2093.000000000029,-2108.000000000029,True
utro_0933,1776864780000000000,2026-04-22 00:00:00-04:00,2026,-1.0,26838.0,26966.8,1,49,10.0,-2575.9999999999854,-2590.9999999999854,True
utro_0933,1776951180000000000,2026-04-23 00:00:00-04:00,2026,1.0,27003.75,27150.0,2,120,8.25,2925.0,2910.0,True
utro_0933,1777037580000000000,2026-04-24 00:00:00-04:00,2026,-1.0,27207.0,27322.92,1,103,9.0,-2318.399999999965,-2333.399999999965,True
utro_0933,1777296780000000000,2026-04-27 00:00:00-04:00,2026,-1.0,27389.5,27343.75,2,120,9.75,915.0,900.0,True
utro_0933,1777383180000000000,2026-04-28 00:00:00-04:00,2026,1.0,27136.75,27028.25,2,120,11.25,-2170.0,-2185.0,True
utro_0933,1777469580000000000,2026-04-29 00:00:00-04:00,2026,-1.0,27140.0,27262.36,1,56,9.5,-2447.2000000000116,-2462.2000000000116,True
utro_0933,1777555980000000000,2026-04-30 00:00:00-04:00,2026,-1.0,27401.25,27416.5,2,120,9.25,-305.0,-320.0,True
utro_0933,1777642380000000000,2026-05-01 00:00:00-04:00,2026,1.0,27702.75,27869.75,2,120,8.125,3340.0,3325.0,True
den_1338,1577990280000000000,2020-01-02 00:00:00-05:00,2020,-1.0,8837.0,8844.9125,1,22,1.25,-158.25000000000728,-173.25000000000728,False
den_1338,1578076680000000000,2020-01-03 00:00:00-05:00,2020,-1.0,8818.0,8832.2425,1,2,2.25,-284.8500000000058,-299.8500000000058,False
den_1338,1578335880000000000,2020-01-06 00:00:00-05:00,2020,1.0,8833.25,8845.25,2,120,1.875,240.0,225.0,False
den_1338,1578422280000000000,2020-01-07 00:00:00-05:00,2020,1.0,8882.0,8872.505,1,28,1.5,-189.900000000016,-204.900000000016,False
den_1338,1578508680000000000,2020-01-08 00:00:00-05:00,2020,1.0,8942.0,8964.0,2,120,2.0,440.0,425.0,False
den_1338,1578595080000000000,2020-01-09 00:00:00-05:00,2020,1.0,8983.0,8993.0,2,120,3.0,200.0,185.0,False
den_1338,1578681480000000000,2020-01-10 00:00:00-05:00,2020,-1.0,9014.25,8975.75,2,120,1.625,770.0,755.0,False
den_1338,1578940680000000000,2020-01-13 00:00:00-05:00,2020,-1.0,9065.75,9074.45375,1,49,1.375,-174.07500000001164,-189.07500000001164,False
den_1338,1579027080000000000,2020-01-14 00:00:00-05:00,2020,-1.0,9066.5,9079.16,1,2,2.0,-253.1999999999971,-268.1999999999971,False
den_1338,1579113480000000000,2020-01-15 00:00:00-05:00,2020,1.0,9060.75,9040.1775,1,106,3.25,-411.45000000000437,-426.45000000000437,False
den_1338,1579199880000000000,2020-01-16 00:00:00-05:00,2020,1.0,9101.25,9117.5,2,120,2.125,325.0,310.0,False
den_1338,1579286280000000000,2020-01-17 00:00:00-05:00,2020,1.0,9155.25,9167.0,2,120,1.5,235.0,220.0,False
den_1338,1579631880000000000,2020-01-21 00:00:00-05:00,2020,-1.0,9157.25,9178.61375,1,87,3.375,-427.27500000000873,-442.27500000000873,False
den_1338,1579718280000000000,2020-01-22 00:00:00-05:00,2020,1.0,9244.75,9232.88125,1,19,1.875,-237.37499999999272,-252.37499999999272,False
den_1338,1579804680000000000,2020-01-23 00:00:00-05:00,2020,1.0,9199.25,9226.75,2,120,2.625,550.0,535.0,False
den_1338,1579891080000000000,2020-01-24 00:00:00-05:00,2020,-1.0,9163.0,9147.0,2,120,5.5,320.0,305.0,False
den_1338,1580150280000000000,2020-01-27 00:00:00-05:00,2020,1.0,9006.25,8981.72125,1,72,3.875,-490.5749999999898,-505.5749999999898,False
