date,irec,side,stop,target,iend,branch,entry,exit,xtype,jexit,risk,plan_loss,net,fits,day_after,cut
20100305,1018543,1,1852.75,,1018663,S07,1871.25,1884.0,3,1018663,18.5,19.75,12.0,True,12.0,
20100308,1019661,1,1870.25,,1019781,S07,1888.75,1888.25,3,1019781,18.5,19.75,-1.25,True,-1.25,
20100309,1020707,1,1871.25,,1020827,S07,1889.75,1904.0,3,1020827,18.5,19.75,13.5,True,13.5,
20100310,1021756,1,1888.75,,1021876,S07,1907.25,1919.25,3,1021876,18.5,19.75,11.25,True,11.25,
20100311,1022456,-1,1926.75,,1022576,S07,1908.25,1913.75,3,1022576,18.5,19.75,-6.25,True,-6.25,
20100312,1023500,-1,1942.75,,1023620,S07,1924.25,1923.0,3,1023620,18.5,19.75,0.5,True,0.5,
20100315,1024505,-1,1933.75,,1024625,S07,1915.25,1906.25,3,1024625,18.5,19.75,8.25,True,8.25,
20100316,1025489,-1,1938.5,,1025593,S07,1920.0,1927.5,4,1025576,18.5,19.75,-8.25,True,-8.25,
20100317,1026506,1,1915.25,,1026626,S07,1933.75,1938.0,3,1026626,18.5,19.75,3.5,True,3.5,
20100318,1027578,1,1917.5,,1027698,S07,1936.0,1938.75,3,1027698,18.5,19.75,2.0,True,2.0,
20100319,1028623,-1,1963.0,,1028743,S07,1944.5,1927.5,3,1028743,18.5,19.75,16.25,True,16.25,
20100322,1029774,1,1904.5,,1029894,S07,1923.0,1942.25,3,1029894,18.5,19.75,18.5,True,18.5,
20100323,1030793,-1,1965.5,,1030913,S07,1947.0,1945.75,3,1030913,18.5,19.75,0.5,True,0.5,
20100324,1031837,-1,1972.75,,1031957,S07,1954.25,1948.0,3,1031957,18.5,19.75,5.5,True,5.5,
20100325,1032854,1,1948.0,,1032974,S07,1966.5,1972.5,3,1032974,18.5,19.75,5.25,True,5.25,
20100326,1034040,1,1939.5,,1034160,S07,1958.0,1958.25,3,1034160,18.5,19.75,-0.5,True,-0.5,
20100329,1035111,1,1943.25,,1035231,S07,1961.75,1964.5,3,1035231,18.5,19.75,2.0,True,2.0,
20100330,1036234,1,1948.0,,1036354,S07,1966.5,1956.0,3,1036354,18.5,19.75,-11.25,True,-11.25,
20100331,1037263,1,1942.0,,1037383,S07,1960.5,1963.25,3,1037383,18.5,19.75,2.0,True,2.0,
20100401,1038402,1,1951.25,,1038522,S07,1969.75,1963.5,3,1038522,18.5,19.75,-7.0,True,-7.0,
20100405,1039687,-1,1976.75,,1039807,S07,1958.25,1977.25,1,1039766,18.5,19.75,-19.75,True,-19.75,
20100406,1040754,-1,1984.75,,1040874,S07,1966.25,1974.5,3,1040874,18.5,19.75,-9.0,True,-9.0,
20100407,1041772,-1,1994.25,,1041892,S07,1975.75,1979.0,3,1041892,18.5,19.75,-4.0,True,-4.0,
20100407,1042113,-1,1968.25,,-1,PV2_V7m,1966.0,1968.75,1,1042118,2.25,3.5,-3.5,True,-7.5,
20100408,1042861,-1,1985.0,,1042981,S07,1966.5,1966.75,3,1042981,18.5,19.75,-1.0,True,-1.0,
20100409,1043883,-1,1998.75,,1044003,S07,1980.25,1984.5,3,1044003,18.5,19.75,-5.0,True,-5.0,
20100412,1045034,1,1974.0,,1045154,S07,1992.5,1992.5,3,1045154,18.5,19.75,-0.75,True,-0.75,
20100414,1047249,-1,2029.25,,1047369,S07,2010.75,2015.75,3,1047369,18.5,19.75,-5.75,True,-5.75,
20100415,1048395,1,2030.5,,-1,PV2_V7m,2031.0,2030.0,1,1048398,0.5,1.75,-1.75,True,-1.75,
20100416,1049547,1,2012.0,,1049667,S07,2030.5,2014.25,3,1049667,18.5,19.75,-17.0,True,-17.0,
20100419,1050650,1,1989.5,,1050770,S07,2008.0,2001.0,3,1050770,18.5,19.75,-7.75,True,-7.75,
20100420,1051770,1,2002.5,,1051890,S07,2021.0,2017.0,3,1051890,18.5,19.75,-4.75,True,-4.75,
20100421,1052966,-1,2050.25,,1053086,S07,2031.75,2020.75,3,1053086,18.5,19.75,10.25,True,10.25,
20100422,1054146,-1,2026.75,,1054266,S07,2008.25,2011.25,3,1054266,18.5,19.75,-3.75,True,-3.75,
20100422,1054501,1,2041.5,,-1,PV2_V7m,2042.25,2041.0,1,1054505,0.75,2.0,-2.0,True,-5.75,
20100423,1055328,-1,2059.75,,1055448,S07,2041.25,2036.0,3,1055448,18.5,19.75,4.5,True,4.5,
20100426,1056207,1,2035.75,,1056327,S07,2054.25,2049.25,3,1056327,18.5,19.75,-5.75,True,-5.75,
20100427,1057326,1,2022.25,,1057446,S07,2040.75,2021.75,1,1057440,18.5,19.75,-19.75,True,-19.75,
20100428,1058539,-1,2027.75,,1058659,S07,2009.25,1997.5,3,1058659,18.5,19.75,11.0,True,11.0,
20100429,1059699,1,1999.5,,1059819,S07,2018.0,2032.25,3,1059819,18.5,19.75,13.5,True,13.5,
20100430,1060879,-1,2055.25,,1060999,S07,2036.75,2025.75,3,1060999,18.5,19.75,10.25,True,10.25,
20100503,1062065,1,1991.0,,1062185,S07,2009.5,2019.25,3,1062185,18.5,19.75,9.0,True,9.0,
20100504,1063171,-1,2004.25,,1063291,S07,1985.75,1965.75,3,1063291,18.5,19.75,19.25,True,19.25,
20100505,1064311,-1,1959.25,,1064431,S07,1940.75,1959.75,1,1064386,18.5,19.75,-19.75,True,-19.75,
20100506,1065457,1,1931.25,,1065577,S07,1949.75,1939.5,3,1065577,18.5,19.75,-11.0,True,-11.0,
20100507,1066805,-1,1888.75,,1066925,S07,1870.25,1889.25,1,1066810,18.5,19.75,-19.75,True,-19.75,
20100510,1068125,1,1909.0,,1068245,S07,1927.5,1931.5,3,1068245,18.5,19.75,3.25,True,3.25,
20100511,1069392,1,1904.0,,1069512,S07,1922.5,1944.75,3,1069512,18.5,19.75,21.5,True,21.5,
20100512,1070685,-1,1963.75,,1070805,S07,1945.25,1964.25,1,1070742,18.5,19.75,-19.75,True,-19.75,
20100513,1071913,-1,1986.0,,1072033,S07,1967.5,1970.25,3,1072033,18.5,19.75,-3.5,True,-3.5,
20100514,1073095,-1,1945.75,,1073215,S07,1927.25,1895.5,3,1073215,18.5,19.75,31.0,True,31.0,
20100517,1074407,1,1894.25,,1074527,S07,1912.75,1893.75,1,1074513,18.5,19.75,-19.75,True,-19.75,
20100518,1075644,-1,1946.0,,1075764,S07,1927.5,1907.75,3,1075764,18.5,19.75,19.0,True,19.0,
20100519,1076942,1,1866.0,,1077062,S07,1884.5,1865.5,1,1076987,18.5,19.75,-19.75,True,-19.75,
20100520,1078192,1,1816.75,,1078312,S07,1835.25,1816.25,1,1078239,18.5,19.75,-19.75,True,-19.75,
20100521,1079532,-1,1791.5,,1079652,S07,1773.0,1792.0,1,1079539,18.5,19.75,-19.75,True,-19.75,
20100524,1080817,1,1808.5,,1080937,S07,1827.0,1827.5,3,1080937,18.5,19.75,-0.25,True,-0.25,
20100525,1082146,1,1754.75,,1082266,S07,1773.25,1754.25,1,1082155,18.5,19.75,-19.75,True,-19.75,
20100526,1083464,1,1816.5,,1083584,S07,1835.0,1830.0,3,1083584,18.5,19.75,-5.75,True,-5.75,
20100527,1084801,1,1820.0,,1084921,S07,1838.5,1842.5,3,1084921,18.5,19.75,3.25,True,3.25,
20100528,1086126,-1,1880.5,,1086246,S07,1862.0,1848.25,3,1086246,18.5,19.75,13.0,True,13.0,
20100601,1088186,-1,1859.75,,1088306,S07,1841.25,1860.25,1,1088215,18.5,19.75,-19.75,True,-19.75,
20100602,1089473,-1,1860.25,,1089593,S07,1841.75,1853.5,3,1089593,18.5,19.75,-12.5,True,-12.5,
20100603,1090770,1,1869.25,,1090890,S07,1887.75,1885.5,3,1090890,18.5,19.75,-3.0,True,-3.0,
20100604,1091980,1,1843.5,,1092100,S07,1862.0,1862.75,3,1092100,18.5,19.75,0.0,True,0.0,
20100604,1092300,-1,1837.0,,-1,PV2_V7m,1832.5,1837.5,1,1092309,4.5,5.75,-5.75,True,-5.75,
20100607,1093303,-1,1858.0,,1093423,S07,1839.5,1819.0,3,1093423,18.5,19.75,19.75,True,19.75,
20100608,1094597,-1,1820.0,,1094717,S07,1801.5,1794.0,3,1094717,18.5,19.75,6.75,True,6.75,
20100609,1095866,1,1788.5,,1095986,S07,1807.0,1821.0,3,1095986,18.5,19.75,13.25,True,13.25,
20100610,1096683,1,1785.5,,1096803,S07,1804.0,1812.75,3,1096803,18.5,19.75,8.0,True,8.0,
20100611,1097834,1,1795.0,,1097954,S07,1813.5,1827.5,3,1097954,18.5,19.75,13.25,True,13.25,
20100614,1099023,1,1844.25,,1099143,S07,1862.75,1871.5,3,1099143,18.5,19.75,8.0,True,8.0,
20100615,1100169,1,1840.25,,1100289,S07,1858.75,1870.0,3,1100289,18.5,19.75,10.5,True,10.5,
20100616,1101347,1,1872.0,,1101467,S07,1890.5,1901.5,3,1101467,18.5,19.75,10.25,True,10.25,
20100617,1102561,-1,1931.75,,1102681,S07,1913.25,1904.75,3,1102681,18.5,19.75,7.75,True,7.75,
20100618,1103715,-1,1928.25,,1103835,S07,1909.75,1916.75,3,1103835,18.5,19.75,-7.75,True,-7.75,
20100621,1104986,-1,1952.25,,1105106,S07,1933.75,1925.0,3,1105106,18.5,19.75,8.0,True,8.0,
20100621,1105337,-1,1892.0,,-1,PV2_V7m,1891.25,1892.5,1,1105338,0.75,2.0,-2.0,True,6.0,
20100622,1106220,1,1885.25,,1106340,S07,1903.75,1911.5,3,1106340,18.5,19.75,7.0,True,7.0,
20100623,1107418,-1,1895.0,,1107538,S07,1876.5,1869.0,3,1107538,18.5,19.75,6.75,True,6.75,
20100624,1108667,1,1847.5,,1108787,S07,1866.0,1847.0,1,1108749,18.5,19.75,-19.75,True,-19.75,
20100625,1109909,-1,1863.0,,1110029,S07,1844.5,1838.75,3,1110029,18.5,19.75,5.0,True,5.0,
20100628,1110800,-1,1854.25,,1110920,S07,1835.75,1847.75,3,1110920,18.5,19.75,-12.75,True,-12.75,
20100629,1112071,-1,1820.0,,1112191,S07,1801.5,1781.5,3,1112191,18.5,19.75,19.25,True,19.25,
20100630,1113362,-1,1775.75,,1113482,S07,1757.25,1773.0,3,1113482,18.5,19.75,-16.5,True,-16.5,
20100701,1114665,1,1721.5,,1114785,S07,1740.0,1721.0,1,1114693,18.5,19.75,-19.75,True,-19.75,
20100702,1115875,1,1717.75,,1115995,S07,1736.25,1726.25,3,1115995,18.5,19.75,-10.75,True,-10.75,
20100706,1117987,-1,1770.5,,1118107,S07,1752.0,1753.0,3,1118107,18.5,19.75,-1.75,True,-1.75,
20100707,1119234,1,1720.25,,1119354,S07,1738.75,1759.0,3,1119354,18.5,19.75,19.5,True,19.5,
20100708,1120493,-1,1816.0,,1120613,S07,1797.5,1786.75,3,1120613,18.5,19.75,10.0,True,10.0,
20100709,1121499,-1,1811.25,,1121619,S07,1792.75,1801.25,3,1121619,18.5,19.75,-9.25,True,-9.25,
20100712,1122648,1,1796.5,,1122768,S07,1815.0,1810.0,3,1122768,18.5,19.75,-5.75,True,-5.75,
20100713,1123887,-1,1849.25,,1124007,S07,1830.75,1838.5,3,1124007,18.5,19.75,-8.5,True,-8.5,
20100714,1125120,1,1829.25,,1125240,S07,1847.75,1857.5,3,1125240,18.5,19.75,9.0,True,9.0,
20100715,1126345,-1,1864.25,,1126465,S07,1845.75,1837.75,3,1126465,18.5,19.75,7.25,True,7.25,
20100716,1127577,-1,1862.0,,1127697,S07,1843.5,1819.75,3,1127697,18.5,19.75,23.0,True,23.0,
20100719,1128771,1,1792.75,,1128891,S07,1811.25,1792.25,1,1128853,18.5,19.75,-19.75,True,-19.75,
20100720,1130063,-1,1806.75,,1130183,S07,1788.25,1807.25,1,1130168,18.5,19.75,-19.75,True,-19.75,
20100721,1131313,-1,1870.5,,1131433,S07,1852.0,1830.0,3,1131433,18.5,19.75,21.25,True,21.25,
20100722,1132558,1,1825.25,,1132678,S07,1843.75,1864.25,3,1132678,18.5,19.75,19.75,True,19.75,
20100723,1133771,-1,1868.5,,1133891,S07,1850.0,1856.0,3,1133891,18.5,19.75,-6.75,True,-6.75,
20100726,1134920,-1,1889.5,,1135040,S07,1871.0,1883.0,3,1135040,18.5,19.75,-12.75,True,-12.75,
20100727,1136061,-1,1915.25,,1136181,S07,1896.75,1882.5,3,1136181,18.5,19.75,13.5,True,13.5,
20100728,1137208,1,1870.25,,1137328,S07,1888.75,1879.25,3,1137328,18.5,19.75,-10.25,True,-10.25,
20100729,1138383,-1,1900.5,,1138503,S07,1882.0,1847.25,3,1138503,18.5,19.75,34.0,True,34.0,
20100730,1139618,-1,1859.25,,1139738,S07,1840.75,1859.75,1,1139687,18.5,19.75,-19.75,True,-19.75,
20100802,1140833,-1,1899.5,,1140953,S07,1881.0,1900.0,1,1140952,18.5,19.75,-19.75,True,-19.75,
20100803,1141970,-1,1913.25,,1142090,S07,1894.75,1892.25,3,1142090,18.5,19.75,1.75,True,1.75,
20100804,1143105,1,1882.75,,1143225,S07,1901.25,1901.5,3,1143225,18.5,19.75,-0.5,True,-0.5,
20100805,1144217,-1,1915.5,,1144337,S07,1897.0,1898.25,3,1144337,18.5,19.75,-2.0,True,-2.0,
20100806,1145241,1,1869.25,,1145361,S07,1887.75,1879.5,3,1145361,18.5,19.75,-9.0,True,-9.0,
20100809,1146401,-1,1928.5,,1146521,S07,1910.0,1911.75,3,1146521,18.5,19.75,-2.5,True,-2.5,
20100810,1147544,-1,1916.0,,1147664,S07,1897.5,1892.25,3,1147664,18.5,19.75,4.5,True,4.5,
20100811,1148765,-1,1871.5,,1148885,S07,1853.0,1843.75,3,1148885,18.5,19.75,8.5,True,8.5,
20100812,1150080,1,1796.25,,1150200,S07,1814.75,1835.5,3,1150200,18.5,19.75,20.0,True,20.0,
20100813,1151290,1,1810.0,,1151410,S07,1828.5,1818.75,3,1151410,18.5,19.75,-10.5,True,-10.5,
20100816,1152525,-1,1824.25,,1152643,S07,1805.75,1820.5,4,1152556,18.5,19.75,-15.5,True,-15.5,
20100817,1153733,1,1819.0,,1153853,S07,1837.5,1853.0,3,1153853,18.5,19.75,14.75,True,14.75,
20100818,1154948,-1,1856.0,,1155068,S07,1837.5,1846.25,3,1155068,18.5,19.75,-9.5,True,-9.5,
20100819,1156177,-1,1858.25,,1156297,S07,1839.75,1821.0,3,1156297,18.5,19.75,18.0,True,18.0,
20100820,1157393,-1,1836.0,,1157513,S07,1817.5,1815.0,3,1157513,18.5,19.75,1.75,True,1.75,
20100823,1158628,-1,1852.75,,1158748,S07,1834.25,1814.0,3,1158748,18.5,19.75,19.5,True,19.5,
20100824,1159850,-1,1799.75,,1159970,S07,1781.25,1786.75,3,1159970,18.5,19.75,-6.25,True,-6.25,
20100825,1161050,1,1748.0,,1161170,S07,1766.5,1777.0,3,1161170,18.5,19.75,9.75,True,9.75,
20100826,1162197,-1,1814.25,,1162317,S07,1795.75,1786.0,3,1162317,18.5,19.75,9.0,True,9.0,
20100827,1163396,-1,1796.0,,1163516,S07,1777.5,1785.0,3,1163516,18.5,19.75,-8.25,True,-8.25,
20100830,1164575,-1,1801.75,,1164695,S07,1783.25,1789.5,3,1164695,18.5,19.75,-7.0,True,-7.0,
20100831,1165749,-1,1780.5,,1165869,S07,1762.0,1781.0,1,1165786,18.5,19.75,-19.75,True,-19.75,
20100901,1166964,1,1780.75,,1167084,S07,1799.25,1824.5,3,1167084,18.5,19.75,24.5,True,24.5,
20100902,1168160,1,1802.5,,1168280,S07,1821.0,1830.75,3,1168280,18.5,19.75,9.0,True,9.0,
20100903,1169282,1,1841.75,,1169402,S07,1860.25,1857.0,3,1169402,18.5,19.75,-4.0,True,-4.0,
20100907,1171163,1,1844.0,,1171283,S07,1862.5,1862.5,3,1171283,18.5,19.75,-0.75,True,-0.75,
20100908,1172324,1,1847.25,,1172444,S07,1865.75,1881.25,3,1172444,18.5,19.75,14.75,True,14.75,
20100909,1172992,-1,1909.5,,1173112,S07,1891.0,1893.0,3,1173112,18.5,19.75,-2.75,True,-2.75,
20100910,1174131,-1,1901.25,,1174251,S07,1882.75,1886.25,3,1174251,18.5,19.75,-4.25,True,-4.25,
20100913,1175300,1,1888.75,,1175420,S07,1907.25,1919.0,3,1175420,18.5,19.75,11.0,True,11.0,
20100914,1176431,1,1898.5,,1176551,S07,1917.0,1929.0,3,1176551,18.5,19.75,11.25,True,11.25,
20100915,1177631,-1,1938.0,,1177751,S07,1919.5,1927.0,3,1177751,18.5,19.75,-8.25,True,-8.25,
20100915,1177987,1,1937.75,,-1,PV2_V7m,1938.5,1937.25,1,1177998,0.75,2.0,-2.0,True,-10.25,
20100916,1178823,1,1918.75,,1178943,S07,1937.25,1932.75,3,1178943,18.5,19.75,-5.25,True,-5.25,
20100917,1180053,-1,1974.25,,1180173,S07,1955.75,1951.5,3,1180173,18.5,19.75,3.5,True,3.5,
20100920,1181245,-1,1977.25,,1181365,S07,1958.75,1977.75,1,1181291,18.5,19.75,-19.75,True,-19.75,
20100920,1181298,1,1976.75,,-1,PV2_V7m,1977.25,1976.25,1,1181301,0.5,1.75,-1.75,True,-21.5,
20100921,1182370,-1,2004.25,,1182490,S07,1985.75,1983.5,3,1182490,18.5,19.75,1.5,True,1.5,
20100922,1183608,1,1961.5,,1183728,S07,1980.0,1973.75,3,1183728,18.5,19.75,-7.0,True,-7.0,
20100923,1184715,1,1950.5,,1184835,S07,1969.0,1999.0,3,1184835,18.5,19.75,29.25,True,29.25,
20100924,1185936,-1,2019.75,,1186056,S07,2001.25,2020.25,1,1186037,18.5,19.75,-19.75,True,-19.75,
20100927,1187124,-1,2034.5,,1187244,S07,2016.0,2014.75,3,1187244,18.5,19.75,0.5,True,0.5,
20100928,1188256,-1,2026.0,,1188376,S07,2007.5,2009.25,3,1188376,18.5,19.75,-2.5,True,-2.5,
20100929,1189424,1,1988.75,,1189544,S07,2007.25,2008.5,3,1189544,18.5,19.75,0.5,True,0.5,
20100930,1190425,1,2004.75,,1190545,S07,2023.25,2004.25,1,1190509,18.5,19.75,-19.75,True,-19.75,
20101001,1191614,-1,2029.75,,1191734,S07,2011.25,1990.25,3,1191734,18.5,19.75,20.25,True,20.25,
20101004,1192803,-1,2007.5,,1192923,S07,1989.0,1968.25,3,1192923,18.5,19.75,20.0,True,20.0,
20101005,1194010,1,1982.25,,1194130,S07,2000.75,2014.5,3,1194130,18.5,19.75,13.0,True,13.0,
20101006,1195216,1,2000.25,,1195336,S07,2018.75,2010.0,3,1195336,18.5,19.75,-9.5,True,-9.5,
20101007,1196340,-1,2031.0,,1196460,S07,2012.5,2009.0,3,1196460,18.5,19.75,2.75,True,2.75,
20101008,1197466,1,1994.5,,1197586,S07,2013.0,2023.5,3,1197586,18.5,19.75,9.75,True,9.75,
20101008,1197662,1,2026.0,,-1,PV2_V7m,2027.0,2025.5,1,1197663,1.0,2.25,-2.25,True,7.5,
20101011,1198572,-1,2043.25,,1198692,S07,2024.75,2030.0,3,1198692,18.5,19.75,-6.0,True,-6.0,
20101012,1199786,-1,2038.5,,1199906,S07,2020.0,2031.25,3,1199906,18.5,19.75,-12.0,True,-12.0,
20101013,1200996,-1,2067.5,,1201116,S07,2049.0,2058.75,3,1201116,18.5,19.75,-10.5,True,-10.5,
20101014,1202216,1,2037.5,,1202336,S07,2056.0,2053.25,3,1202336,18.5,19.75,-3.5,True,-3.5,
20101015,1203460,1,2056.25,,1203580,S07,2074.75,2080.25,3,1203580,18.5,19.75,4.75,True,4.75,
20101018,1204684,-1,2110.75,,1204804,S07,2092.25,2093.0,3,1204804,18.5,19.75,-1.5,True,-1.5,
20101019,1205961,-1,2081.5,,1206081,S07,2063.0,2082.0,1,1206020,18.5,19.75,-19.75,True,-19.75,
20101020,1207191,1,2061.0,,1207311,S07,2079.5,2091.25,3,1207311,18.5,19.75,11.0,True,11.0,
20101021,1208428,-1,2112.5,,1208548,S07,2094.0,2096.5,3,1208548,18.5,19.75,-3.25,True,-3.25,
20101022,1209546,-1,2103.5,,1209666,S07,2085.0,2097.5,3,1209666,18.5,19.75,-13.25,True,-13.25,
20101025,1210778,1,2096.25,,1210898,S07,2114.75,2117.5,3,1210898,18.5,19.75,2.0,True,2.0,
20101026,1211967,-1,2114.5,,1212087,S07,2096.0,2115.0,1,1212054,18.5,19.75,-19.75,True,-19.75,
20101027,1213230,1,2094.25,,1213350,S07,2112.75,2105.75,3,1213350,18.5,19.75,-7.75,True,-7.75,
20101028,1214425,-1,2147.75,,1214545,S07,2129.25,2119.75,3,1214545,18.5,19.75,8.75,True,8.75,
20101029,1215637,-1,2144.75,,1215757,S07,2126.25,2125.5,3,1215757,18.5,19.75,0.0,True,0.0,
20101101,1216833,1,2113.75,,1216953,S07,2132.25,2122.75,3,1216953,18.5,19.75,-10.25,True,-10.25,
20101102,1217971,1,2126.75,,1218091,S07,2145.25,2144.5,3,1218091,18.5,19.75,-1.5,True,-1.5,
20101103,1219159,-1,2167.75,,1219279,S07,2149.25,2138.25,3,1219279,18.5,19.75,10.25,True,10.25,
20101104,1220298,1,2165.0,,1220418,S07,2183.5,2185.5,3,1220418,18.5,19.75,1.25,True,1.25,
20101105,1221447,-1,2201.5,,1221567,S07,2183.0,2183.75,3,1221567,18.5,19.75,-1.5,True,-1.5,
20101108,1222605,1,2160.75,,1222725,S07,2179.25,2185.5,3,1222725,18.5,19.75,5.5,True,5.5,
20101109,1223769,-1,2209.75,,1223889,S07,2191.25,2186.5,3,1223889,18.5,19.75,4.0,True,4.0,
20101110,1225012,-1,2192.5,,1225132,S07,2174.0,2172.5,3,1225132,18.5,19.75,0.75,True,0.75,
20101111,1226271,-1,2164.5,,1226391,S07,2146.0,2165.0,1,1226323,18.5,19.75,-19.75,True,-19.75,
20101112,1227582,1,2145.75,,1227702,S07,2164.25,2145.25,1,1227665,18.5,19.75,-19.75,True,-19.75,
20101115,1228831,-1,2162.25,,1228951,S07,2143.75,2134.5,3,1228951,18.5,19.75,8.5,True,8.5,
20101116,1230132,1,2094.75,,1230252,S07,2113.25,2094.25,1,1230229,18.5,19.75,-19.75,True,-19.75,
20101116,1230234,-1,2098.25,,-1,PV2_V7m,2094.5,2098.75,1,1230297,3.75,5.0,-5.0,True,-24.75,
20101117,1231342,-1,2111.5,,1231462,S07,2093.0,2105.75,3,1231462,18.5,19.75,-13.5,True,-13.5,
20101118,1232604,1,2108.25,,1232724,S07,2126.75,2140.0,3,1232724,18.5,19.75,12.5,True,12.5,
20101119,1233891,1,2111.25,,1234011,S07,2129.75,2130.25,3,1234011,18.5,19.75,-0.25,True,-0.25,
20101122,1235058,-1,2143.5,,1235178,S07,2125.0,2144.0,1,1235079,18.5,19.75,-19.75,True,-19.75,
20101122,1235092,1,2146.0,,-1,PV2_V7m,2147.5,2145.5,1,1235095,1.5,2.75,-2.75,True,-22.5,
20101123,1236340,-1,2146.5,,1236460,S07,2128.0,2108.0,3,1236460,18.5,19.75,19.25,True,19.25,
20101124,1237569,1,2127.0,,1237689,S07,2145.5,2160.5,3,1237689,18.5,19.75,14.25,True,14.25,
20101126,1239533,-1,2163.0,,1239653,S07,2144.5,2154.0,3,1239653,18.5,19.75,-10.25,True,-10.25,
20101129,1240600,-1,2156.0,,1240720,S07,2137.5,2124.75,3,1240720,18.5,19.75,12.0,True,12.0,
20101130,1241858,-1,2138.75,,1241978,S07,2120.25,2117.5,3,1241978,18.5,19.75,2.0,True,2.0,
20101201,1243109,1,2140.5,,1243229,S07,2159.0,2165.0,3,1243229,18.5,19.75,5.25,True,5.25,
20101202,1244289,1,2149.25,,1244409,S07,2167.75,2180.0,3,1244409,18.5,19.75,11.5,True,11.5,
20101203,1245432,1,2163.5,,1245552,S07,2182.0,2182.5,3,1245552,18.5,19.75,-0.25,True,-0.25,
20101206,1246627,1,2173.25,,1246747,S07,2191.75,2185.5,3,1246747,18.5,19.75,-7.0,True,-7.0,
20101207,1247844,-1,2230.0,,1247964,S07,2211.5,2203.25,3,1247964,18.5,19.75,7.5,True,7.5,
20101208,1249082,1,2181.5,,1249202,S07,2200.0,2190.75,3,1249202,18.5,19.75,-10.0,True,-10.0,
20101209,1249928,-1,2226.75,,1250048,S07,2208.25,2198.0,3,1250048,18.5,19.75,9.5,True,9.5,
20101210,1251055,-1,2221.5,,1251175,S07,2203.0,2204.75,3,1251175,18.5,19.75,-2.5,True,-2.5,
20101213,1252173,-1,2239.25,,1252293,S07,2220.75,2218.5,3,1252293,18.5,19.75,1.5,True,1.5,
20101214,1253312,1,2192.25,,1253432,S07,2210.75,2216.25,3,1253432,18.5,19.75,4.75,True,4.75,
20101215,1254476,1,2191.5,,1254596,S07,2210.0,2215.0,3,1254596,18.5,19.75,4.25,True,4.25,
20101215,1254779,-1,2199.75,,-1,PV2_V7m,2198.5,2200.25,1,1254781,1.25,2.5,-2.5,True,1.75,
20101216,1255627,-1,2222.0,,1255747,S07,2203.5,2218.5,3,1255747,18.5,19.75,-15.75,True,-15.75,
20101217,1256748,-1,2238.75,,1256868,S07,2220.25,2221.5,3,1256868,18.5,19.75,-2.0,True,-2.0,
20101221,1258973,1,2211.25,,1259093,S07,2229.75,2231.0,3,1259093,18.5,19.75,0.5,True,0.5,
20101222,1260020,-1,2251.5,,1260140,S07,2233.0,2234.75,3,1260140,18.5,19.75,-2.5,True,-2.5,
20101223,1261000,-1,2248.75,,1261120,S07,2230.25,2228.75,3,1261120,18.5,19.75,0.75,True,0.75,
20101227,1262087,-1,2209.75,,-1,PV2_V7m,2208.5,2210.25,1,1262094,1.25,2.5,-2.5,True,-2.5,
20101228,1263041,-1,2251.25,,1263161,S07,2232.75,2225.5,3,1263161,18.5,19.75,6.5,True,6.5,
20101228,1263193,-1,2224.0,,-1,PV2_V7m,2222.75,2224.5,1,1263218,1.25,2.5,-2.5,True,4.0,
20101229,1264017,1,2213.5,,1264137,S07,2232.0,2231.5,3,1264137,18.5,19.75,-1.25,True,-1.25,
20101230,1265053,-1,2246.5,,1265173,S07,2228.0,2223.5,3,1265173,18.5,19.75,3.75,True,3.75,
20101231,1265800,-1,2212.0,,-1,PV2_V7m,2211.0,2212.5,1,1265802,1.0,2.25,-2.25,True,-2.25,
20110103,1266889,1,2224.25,,1267009,S07,2242.75,2264.0,3,1267009,18.5,19.75,20.5,True,20.5,
20110104,1268011,1,2243.0,,1268131,S07,2261.5,2245.5,3,1268131,18.5,19.75,-16.75,True,-16.75,
20110105,1269164,1,2227.0,,1269284,S07,2245.5,2266.0,3,1269284,18.5,19.75,19.75,True,19.75,
20110106,1270290,-1,2289.75,,1270410,S07,2271.25,2274.0,3,1270410,18.5,19.75,-3.5,True,-3.5,
20110107,1271414,-1,2296.25,,1271534,S07,2277.75,2269.75,3,1271534,18.5,19.75,7.25,True,7.25,
20110110,1272562,-1,2284.0,,1272682,S07,2265.5,2269.75,3,1272682,18.5,19.75,-5.0,True,-5.0,
20110111,1273709,1,2275.75,,1273829,S07,2294.25,2291.0,3,1273829,18.5,19.75,-4.0,True,-4.0,
20110112,1274801,-1,2311.75,,1274921,S07,2293.25,2299.25,3,1274921,18.5,19.75,-6.75,True,-6.75,
20110113,1275860,1,2285.25,,1275980,S07,2303.75,2308.25,3,1275980,18.5,19.75,3.75,True,3.75,
20110114,1277015,-1,2320.5,,1277135,S07,2302.0,2311.75,3,1277135,18.5,19.75,-10.5,True,-10.5,
20110117,1278200,-1,2289.75,,-1,PV2_V7m,2288.25,2290.25,1,1278203,1.5,2.75,-2.75,True,-2.75,
20110118,1279098,1,2289.5,,1279218,S07,2308.0,2319.75,3,1279218,18.5,19.75,11.0,True,11.0,
20110119,1280297,-1,2347.75,,1280417,S07,2329.25,2314.5,3,1280417,18.5,19.75,14.0,True,14.0,
20110120,1281561,1,2274.0,,1281681,S07,2292.5,2273.5,1,1281640,18.5,19.75,-19.75,True,-19.75,
