ins,epoch,cond,hour,n,bp,m,t,usd,years_pos
NQ,2021+,A,0,1352,-0.12082565913467538,-0.01029690305009015,-0.37861251854083783,-1.3683431952662721,1/6
NQ,2021+,A,1,1352,1.1701168761597307,0.08034378964810872,2.954205201292967,36.494082840236686,6/6
NQ,2021+,A,2,1353,0.5732597175636294,0.032985863589417234,1.2133239127243538,15.15521064301552,4/6
NQ,2021+,A,3,1353,-0.22605598272526153,-0.009486222503400336,-0.3489331292963992,-4.416112342941611,2/6
NQ,2021+,A,4,1353,0.6818159084407691,0.03182172601248267,1.170503267572324,22.13229859571323,5/6
NQ,2021+,A,5,1353,-0.2905927446114542,-0.01699908160367099,-0.6252797398551013,-2.657058388765706,2/6
NQ,2021+,A,6,1354,0.4694245711982845,0.025403367563774346,0.9347610856083073,14.782127031019202,3/6
NQ,2021+,A,7,1354,-1.5442052365142098,-0.06947833082263426,-2.5565760044598322,-54.94091580502216,1/6
NQ,2021+,A,8,1354,3.119878400430557,0.0796624620350249,2.9313188224808187,98.30502215657312,6/6
NQ,2021+,A,9,1351,-0.6180852318979564,-0.012805739118094926,-0.47068713105556076,-28.826794966691338,1/6
NQ,2021+,A,10,1351,-0.8481571032636286,-0.01685662450464457,-0.6195812794718533,-24.770540340488527,2/6
NQ,2021+,A,11,1351,0.673997488140817,0.01705627266360382,0.6269195375992789,29.037749814951887,4/6
NQ,2021+,A,12,1351,0.556367766735363,0.016698368167140584,0.6137644171428482,10.273871206513693,3/6
NQ,2021+,A,13,1306,0.6068714589215332,0.014605971119470226,0.5278396692175519,17.637825421133233,2/6
NQ,2021+,A,14,1304,0.1134464910041964,0.003185318783346699,0.11502485600951583,7.745398773006135,3/6
NQ,2021+,A,15,1304,-0.420894570178806,-0.00994071413320779,-0.35896853331666395,-10.782208588957054,3/6
NQ,2021+,A,16,1310,0.37740129987875554,0.014984315132779053,0.5423411352626177,9.66793893129771,4/6
NQ,2021+,A,19,1355,-0.37476957683529794,-0.023021348469730363,-0.8474233107893865,-12.55350553505535,1/6
NQ,2021+,A,20,1356,-0.11697601133821026,-0.006265820733329607,-0.23073198917959906,-17.529498525073745,3/6
NQ,2021+,A,21,1356,-0.10002035896434762,-0.005867661042271927,-0.21607019443015765,-4.273598820058997,2/6
NQ,2021+,A,22,1356,0.030699363166569637,0.002191459208500003,0.0806980863166927,5.2507374631268435,3/6
NQ,2021+,A,23,1354,0.8649588861905062,0.07708026129115347,2.8363022556992608,33.71861152141802,5/6
NQ,2021+,B,0,1353,-0.3859743772900324,-0.03292018217745012,-1.210907943606396,-7.719881744271988,4/6
NQ,2021+,B,1,1353,0.3299789697300151,0.022598198780821022,0.8312328974180693,9.242424242424242,5/6
NQ,2021+,B,2,1354,0.42758307302603665,0.02460728332511505,0.9054677816675339,7.459379615952733,4/6
NQ,2021+,B,3,1354,1.3149111292179845,0.055279968781050334,2.034122582387674,37.322747415066466,5/6
NQ,2021+,B,4,1354,0.4190026818754693,0.01955971536674941,0.719733740989718,14.46824224519941,3/6
NQ,2021+,B,5,1354,-0.7795314212179648,-0.045672869135900525,-1.6806126443331009,-21.34416543574594,2/6
NQ,2021+,B,6,1355,0.37997848046108884,0.020581696127218347,0.7576189160561692,17.70110701107011,5/6
NQ,2021+,B,7,1355,-2.2786167421456756,-0.10283441568101086,-3.7853682252399743,-71.53874538745387,1/6
NQ,2021+,B,8,1355,1.9201994443031922,0.048906670829050716,1.8002704302110886,65.52029520295203,6/6
NQ,2021+,B,9,1352,0.3517717990974221,0.007294889246274586,0.26822981401037027,14.585798816568047,2/6
NQ,2021+,B,10,1352,-0.1719703074332969,-0.003418511986179525,-0.12569715636374185,-7.71819526627219,3/6
NQ,2021+,B,11,1352,1.5086410566254698,0.03821126013086272,1.405010940123242,46.164940828402365,3/6
NQ,2021+,B,12,1352,-0.4828470371890152,-0.014496798551672569,-0.5330407971919157,-21.531065088757398,3/6
NQ,2021+,B,13,1307,1.4922386364921552,0.0359487493576713,1.2996355422030974,46.832440703902066,4/6
NQ,2021+,B,14,1305,-0.5044100631776168,-0.014163954627725909,-0.511669797778453,-16.551724137931036,2/6
NQ,2021+,B,15,1305,-1.3344244006249024,-0.03153904043121582,-1.139341014830518,-46.60919540229885,2/6
NQ,2021+,B,16,1311,-0.6754462289814299,-0.02682975106360661,-0.9714444892731215,-25.53394355453852,3/6
NQ,2021+,B,19,1356,-0.3985101367462122,-0.024573810971691198,-0.9049036875666873,-14.362094395280236,2/6
NQ,2021+,B,20,1357,0.6626361821390999,0.03553052450872676,1.3088550184115586,18.50773765659543,6/6
NQ,2021+,B,21,1357,0.4323712690692185,0.0253830030493604,0.9350458903400464,12.553426676492263,4/6
NQ,2021+,B,22,1357,0.1380273934506043,0.009857094679706992,0.3631105371192478,9.579955784819454,4/6
NQ,2021+,B,23,1355,0.19666272328666023,0.01748765296281611,0.6437261827286447,7.1881918819188195,4/6
ES,2006-2012,A,0,1534,0.6492651612097187,0.04612214159792087,1.8064341904751662,3.7157757496740547,5/7
ES,2006-2012,A,1,1622,0.5076887077503539,0.033740561034490045,1.3588694177041898,3.0517879161528976,6/7
ES,2006-2012,A,2,1693,1.7921365533684381,0.08956832912188879,3.6853857450470606,9.443295924394565,7/7
ES,2006-2012,A,3,1695,1.5671804615470806,0.057209695350804196,2.3553447657218776,10.265486725663717,5/7
ES,2006-2012,A,4,1696,0.1390454373837884,0.005788144152236094,0.2383703655765583,1.0023584905660377,5/7
ES,2006-2012,A,5,1697,-1.2585555775449044,-0.05850030379101337,-2.4099001156808404,-6.017972893341191,1/7
ES,2006-2012,A,6,1706,-0.5406780289193458,-0.0234809772815079,-0.9698524824557296,-3.3997655334114887,2/7
