date,year,world,oid,label,resolved,day_pnl,minutes_since_open,risk_points,day_range_rel
20160330,2016,defer,20160330:PV2:+1:605,-4.75,True,0.0,35.0,3.5,0.7174603174603175
20160401,2016,take,20160401:PV2:+1:672,-5.5,True,-19.75,102.0,4.25,1.5466666666666666
20160401,2016,defer,20160401:PV2:+1:672,-5.5,True,0.0,102.0,4.25,1.5466666666666666
20160404,2016,defer,20160404:PV2:-1:665,-2.75,True,0.0,95.0,1.25,0.7084639498432602
20160411,2016,take,20160411:PV2:+1:617,-2.75,True,-19.75,47.0,1.25,0.7986577181208053
20160411,2016,defer,20160411:PV2:+1:617,-2.75,True,0.0,47.0,1.25,0.7986577181208053
20160412,2016,take,20160412:PV2:+1:683,-4.5,True,-19.75,113.0,3.25,1.4026845637583893
20160412,2016,defer,20160412:PV2:+1:683,-4.5,True,0.0,113.0,3.25,1.4026845637583893
20160413,2016,take,20160413:PV2:+1:606,-4.5,True,-19.75,36.0,3.5,0.64576802507837
20160413,2016,defer,20160413:PV2:+1:606,-4.5,True,0.0,36.0,3.5,0.64576802507837
20160418,2016,defer,20160418:PV2:+1:606,-6.25,True,0.0,36.0,5.0,0.7878787878787878
20160419,2016,defer,20160419:PV2:-1:605,-6.0,True,0.0,35.0,4.5,0.8840125391849529
20160422,2016,take,20160422:PV2:-1:624,-4.75,True,-19.75,54.0,3.25,1.0509554140127388
20160422,2016,defer,20160422:PV2:-1:624,-4.75,True,0.0,54.0,3.25,1.0509554140127388
20160428,2016,take,20160428:PV2:+1:606,-5.0,True,-19.75,36.0,3.75,0.5337078651685393
20160428,2016,defer,20160428:PV2:+1:606,-5.0,True,0.0,36.0,3.75,0.5337078651685393
20160428,2016,take,20160428:PV2:-1:895,32.0,True,-24.75,325.0,3.5,1.1853932584269662
20160428,2016,defer,20160428:PV2:-1:895,32.0,True,-5.0,325.0,3.5,1.1853932584269662
20160429,2016,defer,20160429:PV2:-1:606,-5.0,True,0.0,36.0,3.5,0.7638190954773869
20160509,2016,defer,20160509:PV2:+1:603,-3.75,True,0.0,33.0,2.25,0.6235955056179775
20160510,2016,defer,20160510:PV2:+1:649,-4.25,True,0.0,79.0,2.75,0.7530120481927711
20160512,2016,defer,20160512:PV2:-1:611,-2.0,True,0.0,41.0,0.75,0.6910112359550562
20160519,2016,take,20160519:PV2:-1:605,-5.0,True,-19.75,35.0,3.5,0.6650246305418719
20160519,2016,defer,20160519:PV2:-1:605,-5.0,True,0.0,35.0,3.5,0.6650246305418719
20160520,2016,defer,20160520:PV2:+1:604,8.25,True,0.0,34.0,4.5,0.6748768472906403
20160524,2016,defer,20160524:PV2:+1:613,19.5,True,0.0,43.0,2.25,0.7236180904522613
20160603,2016,take,20160603:PV2:-1:605,-3.75,True,-19.75,35.0,2.75,0.680628272251309
20160603,2016,defer,20160603:PV2:-1:605,-3.75,True,0.0,35.0,2.75,0.680628272251309
20160616,2016,defer,20160616:PV2:-1:603,-5.0,True,0.0,33.0,3.75,0.7432950191570882
20160617,2016,defer,20160617:PV2:-1:604,14.75,True,0.0,34.0,4.5,0.9961685823754789
20160620,2016,take,20160620:PV2:+1:611,-2.5,True,-19.75,41.0,1.25,0.6513409961685823
20160620,2016,defer,20160620:PV2:+1:611,-2.5,True,0.0,41.0,1.25,0.6513409961685823
20160627,2016,defer,20160627:PV2:-1:603,23.5,True,0.0,33.0,10.5,0.7852760736196319
20160628,2016,defer,20160628:PV2:+1:602,-4.5,True,0.0,32.0,3.25,0.7719298245614035
20160701,2016,defer,20160701:PV2:+1:605,-4.75,True,0.0,35.0,3.5,0.7258064516129032
20160706,2016,take,20160706:PV2:+1:732,-3.75,True,33.5,162.0,2.5,1.473972602739726
20160706,2016,defer,20160706:PV2:+1:732,-3.75,True,0.0,162.0,2.5,1.473972602739726
20160726,2016,take,20160726:PV2:+1:604,-3.0,True,-19.75,34.0,1.5,0.6950354609929078
20160726,2016,defer,20160726:PV2:+1:604,-3.0,True,0.0,34.0,1.5,0.6950354609929078
20160802,2016,take,20160802:PV2:-1:616,17.25,True,-19.75,46.0,5.5,0.9027237354085603
20160802,2016,defer,20160802:PV2:-1:616,17.25,True,0.0,46.0,5.5,0.9027237354085603
20160805,2016,defer,20160805:PV2:+1:611,-2.25,True,0.0,41.0,1.0,1.1048387096774193
20160810,2016,defer,20160810:PV2:-1:681,-2.75,True,0.0,111.0,1.75,0.8145161290322581
20160815,2016,defer,20160815:PV2:+1:610,6.75,True,0.0,40.0,3.0,0.6115702479338843
20160817,2016,defer,20160817:PV2:-1:614,-1.75,True,0.0,44.0,0.25,0.7659574468085106
20160824,2016,take,20160824:PV2:-1:851,10.0,True,-10.0,281.0,2.0,0.9553571428571429
20160824,2016,defer,20160824:PV2:-1:851,10.0,True,0.0,281.0,2.0,0.9553571428571429
20160826,2016,take,20160826:PV2:-1:736,-3.75,True,21.75,166.0,2.5,2.190909090909091
20160826,2016,defer,20160826:PV2:-1:736,-3.75,True,0.0,166.0,2.5,2.190909090909091
20160831,2016,take,20160831:PV2:-1:746,-2.25,True,-4.25,176.0,1.0,0.9577464788732394
20160831,2016,defer,20160831:PV2:-1:746,-2.25,True,0.0,176.0,1.0,0.9577464788732394
20160901,2016,take,20160901:PV2:-1:639,-3.75,True,-19.75,69.0,2.25,1.3615023474178405
20160901,2016,defer,20160901:PV2:-1:639,-3.75,True,0.0,69.0,2.25,1.3615023474178405
20160908,2016,defer,20160908:PV2:-1:605,-3.25,True,0.0,35.0,2.25,0.6880733944954128
20160912,2016,defer,20160912:PV2:+1:605,-5.5,True,0.0,35.0,4.5,1.7709251101321586
20160914,2016,defer,20160914:PV2:+1:630,-5.25,True,0.0,60.0,4.0,1.3410852713178294
20160916,2016,defer,20160916:PV2:-1:612,-5.0,True,0.0,42.0,3.5,0.8214285714285714
20160927,2016,defer,20160927:PV2:+1:609,-2.0,True,0.0,39.0,0.75,1.2241992882562278
20161005,2016,defer,20161005:PV2:+1:615,-4.0,True,0.0,45.0,2.75,0.3595505617977528
20161010,2016,defer,20161010:PV2:+1:611,-3.75,True,0.0,41.0,2.5,0.37640449438202245
20161011,2016,defer,20161011:PV2:-1:607,29.5,True,0.0,37.0,2.5,0.7619047619047619
20161013,2016,take,20161013:PV2:-1:605,-3.5,True,-19.75,35.0,2.25,0.8602941176470589
20161013,2016,defer,20161013:PV2:-1:605,-3.5,True,0.0,35.0,2.25,0.8602941176470589
20161020,2016,take,20161020:PV2:-1:634,-5.5,True,-19.75,64.0,4.0,0.9457364341085271
20161020,2016,defer,20161020:PV2:-1:634,-5.5,True,0.0,64.0,4.0,0.9457364341085271
20161024,2016,defer,20161024:PV2:+1:605,-2.75,True,0.0,35.0,1.25,0.4835164835164835
20161110,2016,defer,20161110:PV2:-1:614,50.75,True,0.0,44.0,16.25,1.9421965317919074
20161114,2016,defer,20161114:PV2:-1:603,-11.25,True,0.0,33.0,10.0,0.9945652173913043
20161115,2016,defer,20161115:PV2:+1:617,-7.25,True,0.0,47.0,5.75,1.0357142857142858
20161121,2016,defer,20161121:PV2:+1:611,-4.25,True,0.0,41.0,3.0,0.6247086247086248
20161205,2016,take,20161205:PV2:+1:609,-6.25,True,-19.75,39.0,5.0,0.9242424242424242
20161205,2016,defer,20161205:PV2:+1:609,-6.25,True,0.0,39.0,5.0,0.9242424242424242
20161207,2016,take,20161207:PV2:+1:793,-3.25,True,4.75,223.0,2.0,1.1717171717171717
20161207,2016,defer,20161207:PV2:+1:793,-3.25,True,0.0,223.0,2.0,1.1717171717171717
20161213,2016,defer,20161213:PV2:+1:602,-6.5,True,0.0,32.0,5.5,1.3986928104575163
20161219,2016,take,20161219:PV2:+1:609,10.25,True,-19.75,39.0,0.5,0.7584097859327217
20161219,2016,defer,20161219:PV2:+1:609,10.25,True,0.0,39.0,0.5,0.7584097859327217
20161227,2016,defer,20161227:PV2:+1:606,-2.5,True,0.0,36.0,1.0,1.1376146788990826
20161228,2016,take,20161228:PV2:-1:607,-4.75,True,-19.75,37.0,3.25,0.8179271708683473
20161228,2016,defer,20161228:PV2:-1:607,-4.75,True,0.0,37.0,3.25,0.8179271708683473
20161230,2016,defer,20161230:PV2:-1:608,10.25,True,0.0,38.0,4.25,1.2415902140672783
20170103,2017,take,20170103:PV2:+1:618,-3.5,True,-19.75,48.0,2.5,1.0214067278287462
20170103,2017,defer,20170103:PV2:+1:618,-3.5,True,0.0,48.0,2.5,1.0214067278287462
20170106,2017,defer,20170106:PV2:+1:661,25.75,True,0.0,91.0,1.5,0.9456869009584664
20170123,2017,take,20170123:PV2:-1:637,-4.5,True,-19.75,67.0,3.5,0.8881118881118881
20170123,2017,defer,20170123:PV2:-1:637,-4.5,True,0.0,67.0,3.5,0.8881118881118881
20170130,2017,defer,20170130:PV2:-1:605,-6.75,True,0.0,35.0,5.25,1.088339222614841
20170302,2017,defer,20170302:PV2:-1:616,-2.25,True,0.0,46.0,1.0,0.48214285714285715
20170307,2017,defer,20170307:PV2:+1:636,-1.75,True,0.0,66.0,0.75,1.021097046413502
20170308,2017,defer,20170308:PV2:+1:604,-4.5,True,0.0,34.0,3.25,0.710204081632653
20170315,2017,take,20170315:PV2:+1:851,0.0,True,2.75,281.0,3.0,1.4122448979591837
20170315,2017,defer,20170315:PV2:+1:851,-4.5,True,0.0,281.0,3.0,1.4122448979591837
20170324,2017,defer,20170324:PV2:+1:607,-3.25,True,0.0,37.0,2.0,0.632
20170328,2017,take,20170328:PV2:+1:717,-2.5,True,10.75,147.0,1.5,1.0538461538461539
20170328,2017,defer,20170328:PV2:+1:717,-2.5,True,0.0,147.0,1.5,1.0538461538461539
20170403,2017,take,20170403:PV2:-1:672,-3.0,True,-19.75,102.0,1.5,1.4273858921161826
20170403,2017,defer,20170403:PV2:-1:672,-3.0,True,0.0,102.0,1.5,1.4273858921161826
20170411,2017,take,20170411:PV2:-1:602,-2.75,True,-19.75,32.0,1.5,1.290566037735849
20170411,2017,defer,20170411:PV2:-1:602,-2.75,True,0.0,32.0,1.5,1.290566037735849
20170413,2017,take,20170413:PV2:+1:606,-2.5,True,-19.75,36.0,1.5,0.9144981412639405
20170413,2017,defer,20170413:PV2:+1:606,-2.5,True,0.0,36.0,1.5,0.9144981412639405
20170417,2017,defer,20170417:PV2:+1:610,-4.0,True,0.0,40.0,2.75,0.42567567567567566
20170504,2017,defer,20170504:PV2:-1:603,-2.75,True,0.0,33.0,1.5,0.7137254901960784
20170509,2017,defer,20170509:PV2:+1:606,-4.5,True,0.0,36.0,3.25,0.9694323144104804
20170510,2017,defer,20170510:PV2:-1:605,-3.75,True,0.0,35.0,2.5,0.6052631578947368
20170511,2017,take,20170511:PV2:-1:611,-4.5,True,-19.75,41.0,3.25,1.0407239819004526
20170511,2017,defer,20170511:PV2:-1:611,-4.5,True,0.0,41.0,3.25,1.0407239819004526
20170517,2017,take,20170517:PV2:-1:605,-7.0,True,-19.75,35.0,5.75,1.5643564356435644
20170517,2017,defer,20170517:PV2:-1:605,-7.0,True,0.0,35.0,5.75,1.5643564356435644
20170518,2017,defer,20170518:PV2:+1:609,-9.5,True,0.0,39.0,8.25,2.128712871287129
20170522,2017,defer,20170522:PV2:+1:602,-5.5,True,0.0,32.0,4.25,0.8732394366197183
20170525,2017,take,20170525:PV2:+1:675,-3.0,True,-19.75,105.0,1.75,1.3674418604651162
20170525,2017,defer,20170525:PV2:+1:675,-3.0,True,0.0,105.0,1.75,1.3674418604651162
20170531,2017,defer,20170531:PV2:-1:605,-8.0,True,0.0,35.0,7.0,1.9348837209302325
20170602,2017,take,20170602:PV2:+1:701,14.75,True,-19.75,131.0,1.25,1.1928251121076232
20170602,2017,defer,20170602:PV2:+1:701,14.75,True,0.0,131.0,1.25,1.1928251121076232
20170609,2017,defer,20170609:PV2:-1:689,-2.5,True,0.0,119.0,1.5,0.9739776951672863
20170612,2017,take,20170612:PV2:-1:606,0.0,True,-19.75,36.0,20.5,1.7293729372937294
20170612,2017,defer,20170612:PV2:-1:606,0.0,True,0.0,36.0,20.5,1.7293729372937294
20170614,2017,take,20170614:PV2:-1:891,-5.0,True,5.0,321.0,4.75,1.7272727272727273
20170614,2017,defer,20170614:PV2:-1:891,-5.75,True,0.0,321.0,4.75,1.7272727272727273
20170619,2017,take,20170619:PV2:+1:610,-4.75,True,-19.75,40.0,4.0,1.0173410404624277
20170619,2017,defer,20170619:PV2:+1:610,-4.75,True,0.0,40.0,4.0,1.0173410404624277
20170623,2017,take,20170623:PV2:+1:720,-2.5,True,-11.25,150.0,1.25,0.804177545691906
20170623,2017,defer,20170623:PV2:+1:720,-2.5,True,0.0,150.0,1.25,0.804177545691906
20170628,2017,take,20170628:PV2:+1:649,-4.5,True,-19.75,79.0,3.75,1.1578947368421053
20170628,2017,defer,20170628:PV2:+1:649,-4.5,True,0.0,79.0,3.75,1.1578947368421053
20170629,2017,defer,20170629:PV2:-1:605,36.5,True,0.0,35.0,18.0,0.9523809523809523
20170707,2017,defer,20170707:PV2:+1:612,-8.0,True,0.0,42.0,7.0,0.43700787401574803
20170713,2017,defer,20170713:PV2:+1:604,-3.75,True,0.0,34.0,2.5,0.5219399538106235
20170718,2017,take,20170718:PV2:+1:864,-3.0,True,-19.75,294.0,1.75,1.0401891252955082
20170718,2017,defer,20170718:PV2:+1:864,-3.0,True,0.0,294.0,1.75,1.0401891252955082
20170724,2017,take,20170724:PV2:+1:924,-2.75,True,-3.25,354.0,1.5,0.6261682242990654
20170724,2017,defer,20170724:PV2:+1:924,-2.75,True,0.0,354.0,1.5,0.6261682242990654
20170727,2017,take,20170727:PV2:-1:786,33.25,True,-4.75,216.0,6.5,1.903225806451613
20170727,2017,defer,20170727:PV2:-1:786,33.25,True,0.0,216.0,6.5,1.903225806451613
20170803,2017,defer,20170803:PV2:-1:603,-4.0,True,0.0,33.0,2.75,0.7551622418879056
20170810,2017,take,20170810:PV2:-1:602,28.75,True,-19.75,32.0,14.0,0.9032258064516129
20170810,2017,defer,20170810:PV2:-1:602,28.75,True,0.0,32.0,14.0,0.9032258064516129
20170821,2017,defer,20170821:PV2:-1:607,-3.0,True,0.0,37.0,1.75,0.7076923076923077
20170822,2017,defer,20170822:PV2:+1:606,30.5,True,0.0,36.0,1.5,0.5795724465558195
20170824,2017,defer,20170824:PV2:-1:603,-6.25,True,0.0,33.0,5.25,0.7288888888888889
20170911,2017,defer,20170911:PV2:+1:607,-3.75,True,0.0,37.0,2.25,0.6022988505747127
20170915,2017,defer,20170915:PV2:+1:645,-4.5,True,0.0,75.0,7.5,0.7016706443914081
20170920,2017,defer,20170920:PV2:-1:666,-6.25,True,0.0,96.0,5.0,0.9863013698630136
20170921,2017,defer,20170921:PV2:-1:606,-8.75,True,0.0,36.0,7.75,0.7921760391198044
20170925,2017,defer,20170925:PV2:-1:602,-11.5,True,0.0,32.0,10.25,0.547945205479452
20170929,2017,defer,20170929:PV2:+1:680,-6.25,True,0.0,110.0,5.0,0.8703170028818443
20171005,2017,take,20171005:PV2:+1:746,-2.5,True,0.0,176.0,1.5,0.75
20171005,2017,defer,20171005:PV2:+1:746,-2.5,True,0.0,176.0,1.5,0.75
20171019,2017,take,20171019:PV2:-1:608,-6.75,True,-19.75,38.0,5.5,1.288
20171019,2017,defer,20171019:PV2:-1:608,-6.75,True,0.0,38.0,5.5,1.288
20171024,2017,take,20171024:PV2:+1:827,-2.25,True,-9.0,257.0,0.75,1.136
20171024,2017,defer,20171024:PV2:+1:827,-2.25,True,0.0,257.0,0.75,1.136
20171027,2017,take,20171027:PV2:+1:602,41.0,True,-19.75,32.0,10.0,1.1314741035856575
20171027,2017,defer,20171027:PV2:+1:602,41.0,True,0.0,32.0,10.0,1.1314741035856575
20171030,2017,defer,20171030:PV2:+1:603,-3.25,True,0.0,33.0,2.0,0.900398406374502
20171101,2017,take,20171101:PV2:-1:793,-8.75,True,-19.75,223.0,7.5,1.5537848605577689
20171101,2017,defer,20171101:PV2:-1:793,-8.75,True,0.0,223.0,7.5,1.5537848605577689
20171102,2017,defer,20171102:PV2:-1:609,-16.5,True,0.0,39.0,15.0,1.0358565737051793
20171103,2017,take,20171103:PV2:+1:789,16.75,True,-7.5,219.0,2.25,1.3306772908366533
20171103,2017,defer,20171103:PV2:+1:789,16.75,True,0.0,219.0,2.25,1.3306772908366533
20171108,2017,take,20171108:PV2:+1:786,-2.25,True,-14.25,216.0,1.0,0.9960159362549801
20171108,2017,defer,20171108:PV2:+1:786,-2.25,True,0.0,216.0,1.0,0.9960159362549801
20171116,2017,defer,20171116:PV2:+1:605,26.75,True,0.0,35.0,4.5,0.513595166163142
20171121,2017,defer,20171121:PV2:+1:603,-2.25,True,0.0,33.0,1.25,0.8761904761904762
20171129,2017,defer,20171129:PV2:-1:608,-3.75,True,0.0,38.0,2.25,1.2679738562091503
20171205,2017,defer,20171205:PV2:+1:610,-2.75,True,0.0,40.0,1.25,2.057142857142857
20171220,2017,defer,20171220:PV2:-1:602,-4.75,True,0.0,32.0,3.5,1.178082191780822
20171229,2017,defer,20171229:PV2:-1:606,-2.25,True,0.0,36.0,0.75,0.4767123287671233
20180102,2018,take,20180102:PV2:+1:607,19.25,True,-19.75,37.0,2.0,1.2986301369863014
20180102,2018,defer,20180102:PV2:+1:607,19.25,True,0.0,37.0,2.0,1.2986301369863014
20180103,2018,defer,20180103:PV2:+1:607,-2.5,True,0.0,37.0,1.25,0.9315068493150684
20180112,2018,take,20180112:PV2:+1:623,20.25,True,-19.75,53.0,2.0,0.8401253918495298
20180112,2018,defer,20180112:PV2:+1:623,20.25,True,0.0,53.0,2.0,0.8401253918495298
20180122,2018,take,20180122:PV2:+1:615,21.5,True,-19.75,45.0,6.5,0.9597701149425287
20180122,2018,defer,20180122:PV2:+1:615,21.5,True,0.0,45.0,6.5,0.9597701149425287
20180126,2018,take,20180126:PV2:+1:663,-3.0,True,-19.75,93.0,1.75,0.7653061224489796
20180126,2018,defer,20180126:PV2:+1:663,-3.0,True,0.0,93.0,1.75,0.7653061224489796
20180202,2018,take,20180202:PV2:-1:610,-9.25,True,-19.75,40.0,7.75,1.5555555555555556
20180202,2018,defer,20180202:PV2:-1:610,-9.25,True,0.0,40.0,7.75,1.5555555555555556
20180206,2018,defer,20180206:PV2:+1:611,0.0,True,0.0,41.0,30.25,3.245960502692998
20180207,2018,take,20180207:PV2:+1:673,-6.75,True,-19.75,103.0,5.25,1.2320819112627985
20180207,2018,defer,20180207:PV2:+1:673,-6.75,True,0.0,103.0,5.25,1.2320819112627985
20180305,2018,take,20180305:PV2:+1:704,16.75,True,-19.75,134.0,2.0,0.8297455968688845
20180305,2018,defer,20180305:PV2:+1:704,16.75,True,0.0,134.0,2.0,0.8297455968688845
20180319,2018,take,20180319:PV2:-1:606,88.0,True,-19.75,36.0,4.25,0.34024896265560167
20180319,2018,defer,20180319:PV2:-1:606,88.0,True,0.0,36.0,4.25,0.34024896265560167
20180327,2018,take,20180327:PV2:-1:758,-5.25,True,-19.75,188.0,3.75,0.9375736160188457
20180327,2018,defer,20180327:PV2:-1:758,-5.25,True,0.0,188.0,3.75,0.9375736160188457
20180402,2018,take,20180402:PV2:-1:609,109.25,True,-19.75,39.0,8.25,0.7392670157068063
20180402,2018,defer,20180402:PV2:-1:609,109.25,True,0.0,39.0,8.25,0.7392670157068063
20180409,2018,take,20180409:PV2:+1:606,-10.25,True,-19.75,36.0,9.5,0.4450041981528128
20180409,2018,defer,20180409:PV2:+1:606,-10.25,True,0.0,36.0,9.5,0.4450041981528128
20180412,2018,defer,20180412:PV2:+1:606,-7.75,True,0.0,36.0,6.25,0.3631624674196351
20180417,2018,take,20180417:PV2:+1:670,-3.5,True,-19.75,100.0,2.0,0.4604691572545613
20180417,2018,defer,20180417:PV2:+1:670,-3.5,True,0.0,100.0,2.0,0.4604691572545613
20180425,2018,take,20180425:PV2:-1:603,-15.25,True,-19.75,33.0,13.75,0.8327939590075513
20180425,2018,defer,20180425:PV2:-1:603,-15.25,True,0.0,33.0,13.75,0.8327939590075513
20180430,2018,defer,20180430:PV2:+1:613,-4.5,True,0.0,43.0,3.25,0.41855203619909503
20180515,2018,defer,20180515:PV2:-1:605,-4.5,True,0.0,35.0,3.0,0.568944099378882
20180523,2018,take,20180523:PV2:+1:906,-5.75,True,23.25,336.0,4.75,1.232
20180523,2018,defer,20180523:PV2:+1:906,-5.75,True,0.0,336.0,4.75,1.232
20180524,2018,take,20180524:PV2:-1:607,-7.5,True,-19.75,37.0,6.25,0.7264
20180524,2018,defer,20180524:PV2:-1:607,-7.5,True,0.0,37.0,6.25,0.7264
20180531,2018,take,20180531:PV2:+1:708,-2.0,True,-19.75,138.0,0.75,1.0215264187866928
20180531,2018,defer,20180531:PV2:+1:708,-2.0,True,0.0,138.0,0.75,1.0215264187866928
20180601,2018,take,20180601:PV2:+1:605,-7.25,True,-19.75,35.0,6.0,0.4931506849315068
20180601,2018,defer,20180601:PV2:+1:605,-7.25,True,0.0,35.0,6.0,0.4931506849315068
20180611,2018,take,20180611:PV2:+1:733,-3.25,True,10.0,163.0,2.0,0.62109375
20180611,2018,defer,20180611:PV2:+1:733,-3.25,True,0.0,163.0,2.0,0.62109375
20180614,2018,defer,20180614:PV2:+1:611,-4.0,True,0.0,41.0,2.5,0.6076923076923076
20180621,2018,defer,20180621:PV2:-1:618,0.0,True,0.0,48.0,35.5,1.2439024390243902
20180625,2018,take,20180625:PV2:-1:603,0.0,True,-19.75,33.0,18.75,0.9844357976653697
20180625,2018,defer,20180625:PV2:-1:603,0.0,True,0.0,33.0,18.75,0.9844357976653697
20180706,2018,take,20180706:PV2:+1:605,-4.0,True,-19.75,35.0,3.0,0.6063829787234043
20180706,2018,defer,20180706:PV2:+1:605,-4.0,True,0.0,35.0,3.0,0.6063829787234043
20180717,2018,take,20180717:PV2:+1:745,8.0,True,59.75,175.0,5.75,1.5419354838709678
20180717,2018,defer,20180717:PV2:+1:745,8.0,True,0.0,175.0,5.75,1.5419354838709678
20180730,2018,defer,20180730:PV2:-1:604,-11.75,True,0.0,34.0,10.25,1.43327239488117
20180801,2018,defer,20180801:PV2:+1:629,-4.25,True,0.0,59.0,3.25,0.7422303473491774
20180813,2018,defer,20180813:PV2:+1:608,-4.75,True,0.0,38.0,4.0,0.5654008438818565
20180815,2018,take,20180815:PV2:-1:610,-11.25,True,-19.75,40.0,10.0,1.2591093117408907
20180815,2018,defer,20180815:PV2:-1:610,-11.25,True,0.0,40.0,10.0,1.2591093117408907
20180821,2018,defer,20180821:PV2:+1:603,-4.25,True,0.0,33.0,3.0,0.47126436781609193
20180823,2018,defer,20180823:PV2:+1:603,-3.5,True,0.0,33.0,2.5,0.7465069860279441
20180904,2018,take,20180904:PV2:-1:602,-3.5,True,-19.75,32.0,2.25,1.0738255033557047
20180904,2018,defer,20180904:PV2:-1:602,-3.5,True,0.0,32.0,2.25,1.0738255033557047
20180905,2018,defer,20180905:PV2:-1:607,-5.25,True,0.0,37.0,4.0,1.3164556962025316
20180911,2018,take,20180911:PV2:+1:726,-4.75,True,-19.75,156.0,3.25,1.8145956607495068
20180911,2018,defer,20180911:PV2:+1:726,-4.75,True,0.0,156.0,3.25,1.8145956607495068
20180917,2018,take,20180917:PV2:-1:606,-5.25,True,-19.75,36.0,10.75,0.9664694280078896
20180917,2018,defer,20180917:PV2:-1:606,-5.25,True,0.0,36.0,10.75,0.9664694280078896
20180918,2018,defer,20180918:PV2:+1:612,23.5,True,0.0,42.0,8.75,1.0648330058939097
20180919,2018,take,20180919:PV2:-1:616,-7.25,True,-19.75,46.0,6.0,1.0786516853932584
20180919,2018,defer,20180919:PV2:-1:616,-7.25,True,0.0,46.0,6.0,1.0786516853932584
20180927,2018,defer,20180927:PV2:+1:609,-8.25,True,0.0,39.0,7.5,0.6773162939297125
20181004,2018,defer,20181004:PV2:-1:606,58.25,True,0.0,36.0,2.75,0.7941653160453809
20181010,2018,defer,20181010:PV2:-1:602,0.0,True,0.0,32.0,22.5,1.4015748031496063
20181015,2018,defer,20181015:PV2:-1:607,-11.0,True,0.0,37.0,10.0,0.9277777777777778
20181023,2018,take,20181023:PV2:-1:606,-13.75,True,-19.75,36.0,12.75,0.7628635346756152
20181023,2018,defer,20181023:PV2:-1:606,-13.75,True,0.0,36.0,12.75,0.7628635346756152
20181025,2018,take,20181025:PV2:+1:610,-8.5,True,-19.75,40.0,6.75,0.8009868421052632
20181025,2018,defer,20181025:PV2:+1:610,-8.5,True,0.0,40.0,6.75,0.8009868421052632
20181031,2018,defer,20181031:PV2:+1:609,-4.25,True,0.0,39.0,2.75,0.3970802919708029
20181105,2018,take,20181105:PV2:-1:607,-11.25,True,-19.75,37.0,9.75,0.5143721633888049
20181105,2018,defer,20181105:PV2:-1:607,-11.25,True,0.0,37.0,9.75,0.5143721633888049
20181106,2018,defer,20181106:PV2:+1:602,-4.75,True,0.0,32.0,3.75,0.5763993948562783
20181107,2018,defer,20181107:PV2:+1:634,35.5,True,0.0,64.0,9.0,0.46142208774583965
20181112,2018,defer,20181112:PV2:-1:609,-9.0,True,0.0,39.0,7.75,0.645320197044335
20181113,2018,take,20181113:PV2:+1:666,-15.5,True,-19.75,96.0,14.5,0.7082018927444795
20181113,2018,defer,20181113:PV2:+1:666,-15.5,True,0.0,96.0,14.5,0.7082018927444795
20181115,2018,take,20181115:PV2:+1:815,-11.0,True,-19.75,245.0,9.5,1.0173501577287065
20181115,2018,defer,20181115:PV2:+1:815,-11.0,True,0.0,245.0,9.5,1.0173501577287065
20181119,2018,defer,20181119:PV2:-1:618,-7.25,True,0.0,48.0,6.0,0.6309148264984227
20181123,2018,defer,20181123:PV2:+1:604,-8.75,True,0.0,34.0,7.75,0.4869418702611626
20181204,2018,take,20181204:PV2:-1:732,65.75,True,28.5,162.0,10.0,1.0356731875719218
20181204,2018,defer,20181204:PV2:-1:732,65.75,True,0.0,162.0,10.0,1.0356731875719218
20181217,2018,take,20181217:PV2:-1:604,-8.75,True,-19.75,34.0,7.25,0.6753246753246753
20181217,2018,defer,20181217:PV2:-1:604,-8.75,True,0.0,34.0,7.25,0.6753246753246753
20181219,2018,defer,20181219:PV2:+1:602,-6.75,True,0.0,32.0,5.75,0.8138528138528138
20181224,2018,take,20181224:PV2:-1:604,-19.0,True,-19.75,34.0,17.0,0.8670120898100173
20181224,2018,defer,20181224:PV2:-1:604,-19.0,True,0.0,34.0,17.0,0.8670120898100173
20190103,2019,take,20190103:PV2:-1:610,-15.5,True,-19.75,40.0,14.5,0.43608124253285546
20190103,2019,defer,20190103:PV2:-1:610,-15.5,True,0.0,40.0,14.5,0.43608124253285546
20190104,2019,defer,20190104:PV2:+1:605,-8.75,True,0.0,35.0,7.25,0.3791411042944785
20190115,2019,defer,20190115:PV2:+1:604,-8.25,True,0.0,34.0,7.25,0.5914149443561209
20190128,2019,defer,20190128:PV2:-1:604,-12.0,True,0.0,34.0,10.5,0.46153846153846156
20190129,2019,defer,20190129:PV2:-1:622,-6.0,True,0.0,52.0,4.75,0.4024390243902439
20190205,2019,defer,20190205:PV2:+1:607,-7.5,True,0.0,37.0,6.25,0.4924346629986245
20190206,2019,take,20190206:PV2:-1:620,-5.5,True,-19.75,50.0,4.5,0.7277936962750716
20190206,2019,defer,20190206:PV2:-1:620,-5.5,True,0.0,50.0,4.5,0.7277936962750716
20190212,2019,take,20190212:PV2:+1:605,-2.25,True,-19.75,35.0,0.75,0.4764705882352941
20190212,2019,defer,20190212:PV2:+1:605,-2.25,True,0.0,35.0,0.75,0.4764705882352941
20190221,2019,take,20190221:PV2:-1:607,-10.75,True,-19.75,37.0,9.5,0.8158844765342961
20190221,2019,defer,20190221:PV2:-1:607,-10.75,True,0.0,37.0,9.5,0.8158844765342961
